                                                                                                                                                                                                            
{'loss': 2.6929, 'grad_norm': 1.1688700914382935, 'learning_rate': 2.7e-06, 'epoch': 0.04}
{'loss': 1.1197, 'grad_norm': 1.6116249561309814, 'learning_rate': 2.702926829268293e-05, 'epoch': 2.84}
{'loss': 1.0965, 'grad_norm': 1.42411208152771, 'learning_rate': 2.6980487804878047e-05, 'epoch': 2.88}
{'loss': 1.0694, 'grad_norm': 1.7816351652145386, 'learning_rate': 2.693170731707317e-05, 'epoch': 2.92}
{'loss': 1.0821, 'grad_norm': 1.4240866899490356, 'learning_rate': 2.6882926829268296e-05, 'epoch': 2.96}
{'loss': 1.1242, 'grad_norm': 1.570249080657959, 'learning_rate': 2.6834146341463417e-05, 'epoch': 3.0}
{'loss': 1.035, 'grad_norm': 1.4615281820297241, 'learning_rate': 2.6785365853658538e-05, 'epoch': 3.04}
{'loss': 1.1023, 'grad_norm': 1.262595772743225, 'learning_rate': 2.673658536585366e-05, 'epoch': 3.08}
{'loss': 1.0706, 'grad_norm': 1.2699280977249146, 'learning_rate': 2.6687804878048783e-05, 'epoch': 3.12}
{'loss': 1.0707, 'grad_norm': 1.5177870988845825, 'learning_rate': 2.6639024390243904e-05, 'epoch': 3.16}
{'loss': 1.0134, 'grad_norm': 1.1166919469833374, 'learning_rate': 2.6590243902439025e-05, 'epoch': 3.2}
{'loss': 1.0778, 'grad_norm': 1.5084338188171387, 'learning_rate': 2.654146341463415e-05, 'epoch': 3.24}
{'loss': 1.0776, 'grad_norm': 1.3219053745269775, 'learning_rate': 2.6492682926829267e-05, 'epoch': 3.28}
{'loss': 1.1387, 'grad_norm': 1.6122784614562988, 'learning_rate': 2.644390243902439e-05, 'epoch': 3.32}
{'loss': 1.0216, 'grad_norm': 1.430620551109314, 'learning_rate': 2.6395121951219512e-05, 'epoch': 3.36}
{'loss': 1.0909, 'grad_norm': 1.2430897951126099, 'learning_rate': 2.6346341463414633e-05, 'epoch': 3.4}
{'loss': 1.1328, 'grad_norm': 1.5168577432632446, 'learning_rate': 2.6297560975609758e-05, 'epoch': 3.44}
{'loss': 1.0312, 'grad_norm': 1.2873090505599976, 'learning_rate': 2.624878048780488e-05, 'epoch': 3.48}
{'loss': 1.1433, 'grad_norm': 1.5723990201950073, 'learning_rate': 2.62e-05, 'epoch': 3.52}
{'loss': 1.0638, 'grad_norm': 1.3273590803146362, 'learning_rate': 2.615121951219512e-05, 'epoch': 3.56}
{'loss': 1.033, 'grad_norm': 1.309921383857727, 'learning_rate': 2.6102439024390245e-05, 'epoch': 3.6}
{'loss': 1.0294, 'grad_norm': 1.521492838859558, 'learning_rate': 2.6053658536585366e-05, 'epoch': 3.64}
{'loss': 1.0823, 'grad_norm': 1.5821024179458618, 'learning_rate': 2.6004878048780487e-05, 'epoch': 3.68}
{'loss': 1.0265, 'grad_norm': 1.519040584564209, 'learning_rate': 2.5956097560975612e-05, 'epoch': 3.72}
{'loss': 1.0747, 'grad_norm': 1.8041974306106567, 'learning_rate': 2.590731707317073e-05, 'epoch': 3.76}
{'loss': 1.0879, 'grad_norm': 1.3858944177627563, 'learning_rate': 2.5858536585365854e-05, 'epoch': 3.8}
{'loss': 1.0257, 'grad_norm': 1.8065584897994995, 'learning_rate': 2.5809756097560978e-05, 'epoch': 3.84}
{'loss': 1.094, 'grad_norm': 1.3677866458892822, 'learning_rate': 2.5760975609756096e-05, 'epoch': 3.88}
{'loss': 1.0643, 'grad_norm': 1.6113485097885132, 'learning_rate': 2.571219512195122e-05, 'epoch': 3.92}
{'loss': 1.0741, 'grad_norm': 1.578437089920044, 'learning_rate': 2.566341463414634e-05, 'epoch': 3.96}
{'loss': 1.0431, 'grad_norm': 1.6794363260269165, 'learning_rate': 2.5614634146341466e-05, 'epoch': 4.0}
{'loss': 0.9986, 'grad_norm': 2.0065081119537354, 'learning_rate': 2.5565853658536587e-05, 'epoch': 4.04}
{'loss': 1.0487, 'grad_norm': 1.3309295177459717, 'learning_rate': 2.5517073170731708e-05, 'epoch': 4.08}
{'loss': 1.0863, 'grad_norm': 1.3129907846450806, 'learning_rate': 2.5468292682926832e-05, 'epoch': 4.12}
{'loss': 1.0364, 'grad_norm': 1.580863356590271, 'learning_rate': 2.541951219512195e-05, 'epoch': 4.16}
{'loss': 1.0784, 'grad_norm': 1.5472080707550049, 'learning_rate': 2.5370731707317074e-05, 'epoch': 4.2}
{'loss': 1.0218, 'grad_norm': 1.4265741109848022, 'learning_rate': 2.53219512195122e-05, 'epoch': 4.24}
{'loss': 1.0074, 'grad_norm': 1.5412578582763672, 'learning_rate': 2.5273170731707316e-05, 'epoch': 4.28}
{'loss': 1.0517, 'grad_norm': 1.8173787593841553, 'learning_rate': 2.522439024390244e-05, 'epoch': 4.32}
{'loss': 1.088, 'grad_norm': 1.4347915649414062, 'learning_rate': 2.517560975609756e-05, 'epoch': 4.36}
{'loss': 1.0428, 'grad_norm': 1.5521100759506226, 'learning_rate': 2.5126829268292682e-05, 'epoch': 4.4}
{'loss': 0.994, 'grad_norm': 1.6265665292739868, 'learning_rate': 2.5078048780487807e-05, 'epoch': 4.44}
{'loss': 1.0725, 'grad_norm': 1.8296360969543457, 'learning_rate': 2.5029268292682928e-05, 'epoch': 4.48}
{'loss': 1.0628, 'grad_norm': 1.6674081087112427, 'learning_rate': 2.498048780487805e-05, 'epoch': 4.52}
{'loss': 1.0632, 'grad_norm': 1.8785977363586426, 'learning_rate': 2.493170731707317e-05, 'epoch': 4.56}
{'loss': 1.0094, 'grad_norm': 1.6019994020462036, 'learning_rate': 2.4882926829268294e-05, 'epoch': 4.6}
{'loss': 1.0361, 'grad_norm': 1.711684226989746, 'learning_rate': 2.4834146341463415e-05, 'epoch': 4.64}
{'loss': 1.07, 'grad_norm': 1.5820338726043701, 'learning_rate': 2.4785365853658536e-05, 'epoch': 4.68}
{'loss': 1.0347, 'grad_norm': 1.5999096632003784, 'learning_rate': 2.473658536585366e-05, 'epoch': 4.72}
{'loss': 1.0368, 'grad_norm': 1.4569591283798218, 'learning_rate': 2.468780487804878e-05, 'epoch': 4.76}
{'loss': 1.0444, 'grad_norm': 1.5206530094146729, 'learning_rate': 2.4639024390243903e-05, 'epoch': 4.8}
{'loss': 1.0296, 'grad_norm': 1.671362280845642, 'learning_rate': 2.4590243902439027e-05, 'epoch': 4.84}
{'loss': 1.092, 'grad_norm': 1.38772451877594, 'learning_rate': 2.4541463414634145e-05, 'epoch': 4.88}
{'loss': 1.0479, 'grad_norm': 1.632104754447937, 'learning_rate': 2.449268292682927e-05, 'epoch': 4.92}
{'loss': 1.1118, 'grad_norm': 1.7231851816177368, 'learning_rate': 2.444390243902439e-05, 'epoch': 4.96}
{'loss': 1.064, 'grad_norm': 1.8351958990097046, 'learning_rate': 2.439512195121951e-05, 'epoch': 5.0}
{'loss': 1.0812, 'grad_norm': 1.4819045066833496, 'learning_rate': 2.4346341463414636e-05, 'epoch': 5.04}
{'loss': 1.0113, 'grad_norm': 1.6733269691467285, 'learning_rate': 2.4297560975609757e-05, 'epoch': 5.08}
{'loss': 1.0481, 'grad_norm': 1.591524600982666, 'learning_rate': 2.424878048780488e-05, 'epoch': 5.12}
{'loss': 1.0701, 'grad_norm': 1.4384403228759766, 'learning_rate': 2.42e-05, 'epoch': 5.16}
{'loss': 1.0494, 'grad_norm': 1.384683609008789, 'learning_rate': 2.4151219512195123e-05, 'epoch': 5.2}
{'loss': 1.0609, 'grad_norm': 2.289689064025879, 'learning_rate': 2.4102439024390247e-05, 'epoch': 5.24}
{'loss': 1.0542, 'grad_norm': 1.8640292882919312, 'learning_rate': 2.4053658536585365e-05, 'epoch': 5.28}
{'loss': 1.0702, 'grad_norm': 1.5867329835891724, 'learning_rate': 2.400487804878049e-05, 'epoch': 5.32}
{'loss': 1.0793, 'grad_norm': 2.090433120727539, 'learning_rate': 2.395609756097561e-05, 'epoch': 5.36}
{'loss': 1.0404, 'grad_norm': 1.617594838142395, 'learning_rate': 2.390731707317073e-05, 'epoch': 5.4}
{'loss': 1.058, 'grad_norm': 1.6717110872268677, 'learning_rate': 2.3858536585365856e-05, 'epoch': 5.44}
{'loss': 1.0824, 'grad_norm': 1.9520996809005737, 'learning_rate': 2.3809756097560977e-05, 'epoch': 5.48}
{'loss': 1.0602, 'grad_norm': 1.51129150390625, 'learning_rate': 2.3760975609756098e-05, 'epoch': 5.52}
{'loss': 1.0195, 'grad_norm': 1.5712217092514038, 'learning_rate': 2.371219512195122e-05, 'epoch': 5.56}
{'loss': 1.0339, 'grad_norm': 1.5067991018295288, 'learning_rate': 2.3663414634146343e-05, 'epoch': 5.6}
{'loss': 1.0287, 'grad_norm': 1.7404403686523438, 'learning_rate': 2.3614634146341464e-05, 'epoch': 5.64}
{'loss': 1.0664, 'grad_norm': 1.8319827318191528, 'learning_rate': 2.3565853658536585e-05, 'epoch': 5.68}
{'loss': 1.054, 'grad_norm': 1.6339563131332397, 'learning_rate': 2.351707317073171e-05, 'epoch': 5.72}
{'loss': 1.1356, 'grad_norm': 1.698641300201416, 'learning_rate': 2.3468292682926827e-05, 'epoch': 5.76}
{'loss': 1.037, 'grad_norm': 1.7430305480957031, 'learning_rate': 2.3419512195121952e-05, 'epoch': 5.8}
{'loss': 0.9825, 'grad_norm': 1.7063935995101929, 'learning_rate': 2.3370731707317073e-05, 'epoch': 5.84}
{'loss': 1.0746, 'grad_norm': 1.7269426584243774, 'learning_rate': 2.3321951219512194e-05, 'epoch': 5.88}
{'loss': 0.9696, 'grad_norm': 1.929229974746704, 'learning_rate': 2.3273170731707318e-05, 'epoch': 5.92}
{'loss': 1.0112, 'grad_norm': 2.5966711044311523, 'learning_rate': 2.322439024390244e-05, 'epoch': 5.96}
{'loss': 1.0548, 'grad_norm': 1.7272107601165771, 'learning_rate': 2.317560975609756e-05, 'epoch': 6.0}
{'loss': 1.0266, 'grad_norm': 1.9447827339172363, 'learning_rate': 2.312682926829268e-05, 'epoch': 6.04}
{'loss': 1.1003, 'grad_norm': 1.6270776987075806, 'learning_rate': 2.3078048780487806e-05, 'epoch': 6.08}
{'loss': 0.9857, 'grad_norm': 1.8036826848983765, 'learning_rate': 2.302926829268293e-05, 'epoch': 6.12}
{'loss': 1.0702, 'grad_norm': 1.8650966882705688, 'learning_rate': 2.2980487804878048e-05, 'epoch': 6.16}
{'loss': 1.035, 'grad_norm': 1.6593084335327148, 'learning_rate': 2.2931707317073172e-05, 'epoch': 6.2}
{'loss': 1.0787, 'grad_norm': 1.5422409772872925, 'learning_rate': 2.2882926829268293e-05, 'epoch': 6.24}
{'loss': 1.1121, 'grad_norm': 1.872649073600769, 'learning_rate': 2.2834146341463414e-05, 'epoch': 6.28}
{'loss': 0.9949, 'grad_norm': 1.504109263420105, 'learning_rate': 2.278536585365854e-05, 'epoch': 6.32}
{'loss': 1.0704, 'grad_norm': 1.6236985921859741, 'learning_rate': 2.273658536585366e-05, 'epoch': 6.36}
{'loss': 1.0324, 'grad_norm': 1.9232980012893677, 'learning_rate': 2.268780487804878e-05, 'epoch': 6.4}
{'loss': 1.015, 'grad_norm': 1.7844196557998657, 'learning_rate': 2.26390243902439e-05, 'epoch': 6.44}
{'loss': 1.0412, 'grad_norm': 1.4567607641220093, 'learning_rate': 2.2590243902439026e-05, 'epoch': 6.48}
{'loss': 0.9908, 'grad_norm': 1.7331368923187256, 'learning_rate': 2.2541463414634147e-05, 'epoch': 6.52}
{'loss': 1.0734, 'grad_norm': 1.6409037113189697, 'learning_rate': 2.2492682926829268e-05, 'epoch': 6.56}
{'loss': 1.0759, 'grad_norm': 1.8899061679840088, 'learning_rate': 2.2443902439024392e-05, 'epoch': 6.6}
{'loss': 1.0322, 'grad_norm': 2.100067377090454, 'learning_rate': 2.239512195121951e-05, 'epoch': 6.64}
{'loss': 1.0085, 'grad_norm': 1.7501314878463745, 'learning_rate': 2.2346341463414634e-05, 'epoch': 6.68}
{'loss': 1.0219, 'grad_norm': 1.6868911981582642, 'learning_rate': 2.229756097560976e-05, 'epoch': 6.72}
{'loss': 1.0794, 'grad_norm': 1.4517631530761719, 'learning_rate': 2.2248780487804876e-05, 'epoch': 6.76}
{'loss': 1.0011, 'grad_norm': 1.707841157913208, 'learning_rate': 2.22e-05, 'epoch': 6.8}
{'loss': 1.0351, 'grad_norm': 2.099228620529175, 'learning_rate': 2.2151219512195122e-05, 'epoch': 6.84}
{'loss': 1.0606, 'grad_norm': 1.8449513912200928, 'learning_rate': 2.2102439024390243e-05, 'epoch': 6.88}
{'loss': 1.0165, 'grad_norm': 1.6054192781448364, 'learning_rate': 2.2053658536585367e-05, 'epoch': 6.92}
{'loss': 1.0125, 'grad_norm': 1.811502456665039, 'learning_rate': 2.200487804878049e-05, 'epoch': 6.96}
{'loss': 1.0655, 'grad_norm': 1.6820034980773926, 'learning_rate': 2.195609756097561e-05, 'epoch': 7.0}
{'loss': 1.0018, 'grad_norm': 1.5309358835220337, 'learning_rate': 2.190731707317073e-05, 'epoch': 7.04}
{'loss': 1.0177, 'grad_norm': 1.7954095602035522, 'learning_rate': 2.1858536585365855e-05, 'epoch': 7.08}
{'loss': 1.0899, 'grad_norm': 1.776421308517456, 'learning_rate': 2.180975609756098e-05, 'epoch': 7.12}
{'loss': 1.0467, 'grad_norm': 1.6592928171157837, 'learning_rate': 2.1760975609756097e-05, 'epoch': 7.16}
{'loss': 1.0353, 'grad_norm': 1.5870907306671143, 'learning_rate': 2.171219512195122e-05, 'epoch': 7.2}
{'loss': 1.0386, 'grad_norm': 1.5869622230529785, 'learning_rate': 2.1663414634146342e-05, 'epoch': 7.24}
{'loss': 1.0299, 'grad_norm': 1.6503806114196777, 'learning_rate': 2.1614634146341463e-05, 'epoch': 7.28}
{'loss': 1.0354, 'grad_norm': 1.6012881994247437, 'learning_rate': 2.1565853658536588e-05, 'epoch': 7.32}
{'loss': 1.0547, 'grad_norm': 1.9467365741729736, 'learning_rate': 2.151707317073171e-05, 'epoch': 7.36}
{'loss': 1.0319, 'grad_norm': 1.8465933799743652, 'learning_rate': 2.146829268292683e-05, 'epoch': 7.4}
{'loss': 1.019, 'grad_norm': 1.5900262594223022, 'learning_rate': 2.141951219512195e-05, 'epoch': 7.44}
{'loss': 1.0498, 'grad_norm': 1.7980040311813354, 'learning_rate': 2.1370731707317075e-05, 'epoch': 7.48}
{'loss': 1.0188, 'grad_norm': 1.891050100326538, 'learning_rate': 2.1321951219512196e-05, 'epoch': 7.52}
{'loss': 1.0127, 'grad_norm': 1.706146240234375, 'learning_rate': 2.1273170731707317e-05, 'epoch': 7.56}
{'loss': 1.0988, 'grad_norm': 1.6965821981430054, 'learning_rate': 2.122439024390244e-05, 'epoch': 7.6}
{'loss': 1.0861, 'grad_norm': 1.8544410467147827, 'learning_rate': 2.117560975609756e-05, 'epoch': 7.64}
{'loss': 1.081, 'grad_norm': 1.6629602909088135, 'learning_rate': 2.1126829268292684e-05, 'epoch': 7.68}
{'loss': 1.0084, 'grad_norm': 2.1354730129241943, 'learning_rate': 2.1078048780487808e-05, 'epoch': 7.72}
{'loss': 1.0228, 'grad_norm': 1.9221699237823486, 'learning_rate': 2.1029268292682926e-05, 'epoch': 7.76}
{'loss': 1.0124, 'grad_norm': 2.0067718029022217, 'learning_rate': 2.098048780487805e-05, 'epoch': 7.8}
{'loss': 1.0536, 'grad_norm': 1.9694463014602661, 'learning_rate': 2.093170731707317e-05, 'epoch': 7.84}
{'loss': 1.0297, 'grad_norm': 1.8480260372161865, 'learning_rate': 2.0882926829268292e-05, 'epoch': 7.88}
{'loss': 0.9715, 'grad_norm': 1.8088165521621704, 'learning_rate': 2.0834146341463416e-05, 'epoch': 7.92}
{'loss': 1.0029, 'grad_norm': 1.636018991470337, 'learning_rate': 2.0785365853658537e-05, 'epoch': 7.96}
{'loss': 1.062, 'grad_norm': 2.024467706680298, 'learning_rate': 2.073658536585366e-05, 'epoch': 8.0}
{'loss': 1.0416, 'grad_norm': 1.9122339487075806, 'learning_rate': 2.068780487804878e-05, 'epoch': 8.04}
{'loss': 1.0605, 'grad_norm': 2.1096765995025635, 'learning_rate': 2.0639024390243904e-05, 'epoch': 8.08}
{'loss': 1.0396, 'grad_norm': 2.237820625305176, 'learning_rate': 2.0590243902439028e-05, 'epoch': 8.12}
{'loss': 1.0281, 'grad_norm': 1.9799563884735107, 'learning_rate': 2.0541463414634146e-05, 'epoch': 8.16}
{'loss': 1.0168, 'grad_norm': 1.7060198783874512, 'learning_rate': 2.049268292682927e-05, 'epoch': 8.2}
{'loss': 1.0714, 'grad_norm': 1.733251690864563, 'learning_rate': 2.044390243902439e-05, 'epoch': 8.24}
{'loss': 1.089, 'grad_norm': 1.9500455856323242, 'learning_rate': 2.0395121951219512e-05, 'epoch': 8.28}
{'loss': 1.0653, 'grad_norm': 2.1139719486236572, 'learning_rate': 2.0346341463414633e-05, 'epoch': 8.32}
{'loss': 0.9968, 'grad_norm': 2.125704765319824, 'learning_rate': 2.0297560975609758e-05, 'epoch': 8.36}
{'loss': 0.9851, 'grad_norm': 1.970096230506897, 'learning_rate': 2.024878048780488e-05, 'epoch': 8.4}
{'loss': 1.0694, 'grad_norm': 1.9981809854507446, 'learning_rate': 2.02e-05, 'epoch': 8.44}
{'loss': 0.9912, 'grad_norm': 2.045903444290161, 'learning_rate': 2.0151219512195124e-05, 'epoch': 8.48}
{'loss': 1.0447, 'grad_norm': 2.6622252464294434, 'learning_rate': 2.0102439024390242e-05, 'epoch': 8.52}
{'loss': 0.96, 'grad_norm': 1.9588640928268433, 'learning_rate': 2.0053658536585366e-05, 'epoch': 8.56}
{'loss': 1.0072, 'grad_norm': 1.9865810871124268, 'learning_rate': 2.000487804878049e-05, 'epoch': 8.6}
{'loss': 1.0317, 'grad_norm': 1.789744257926941, 'learning_rate': 1.9956097560975608e-05, 'epoch': 8.64}
{'loss': 1.0597, 'grad_norm': 1.8638224601745605, 'learning_rate': 1.9907317073170733e-05, 'epoch': 8.68}
{'loss': 1.0279, 'grad_norm': 2.0535635948181152, 'learning_rate': 1.9858536585365854e-05, 'epoch': 8.72}
{'loss': 1.0591, 'grad_norm': 1.716568112373352, 'learning_rate': 1.9809756097560975e-05, 'epoch': 8.76}
{'loss': 1.0491, 'grad_norm': 1.980300784111023, 'learning_rate': 1.97609756097561e-05, 'epoch': 8.8}
{'loss': 1.0417, 'grad_norm': 2.335603713989258, 'learning_rate': 1.971219512195122e-05, 'epoch': 8.84}
{'loss': 0.9836, 'grad_norm': 2.084998607635498, 'learning_rate': 1.966341463414634e-05, 'epoch': 8.88}
{'loss': 0.9901, 'grad_norm': 1.6973423957824707, 'learning_rate': 1.9614634146341462e-05, 'epoch': 8.92}
{'loss': 0.9609, 'grad_norm': 1.8587234020233154, 'learning_rate': 1.9565853658536586e-05, 'epoch': 8.96}
{'loss': 0.9727, 'grad_norm': 1.9595948457717896, 'learning_rate': 1.9517073170731707e-05, 'epoch': 9.0}
{'loss': 1.0293, 'grad_norm': 2.2476701736450195, 'learning_rate': 1.946829268292683e-05, 'epoch': 9.04}
{'loss': 1.0443, 'grad_norm': 2.0755112171173096, 'learning_rate': 1.9419512195121953e-05, 'epoch': 9.08}
