                                                                                                                                                                                                            
{'loss': 2.9118, 'grad_norm': 0.9293789863586426, 'learning_rate': 2.4000000000000003e-06, 'epoch': 0.0}
{'loss': 1.3675, 'grad_norm': 1.7346711158752441, 'learning_rate': 2.988727101925787e-05, 'epoch': 0.01}
{'loss': 1.2709, 'grad_norm': 1.8556920289993286, 'learning_rate': 2.9885722544247672e-05, 'epoch': 0.01}
{'loss': 1.3328, 'grad_norm': 1.2375694513320923, 'learning_rate': 2.9884174069237483e-05, 'epoch': 0.01}
{'loss': 1.112, 'grad_norm': 1.7377769947052002, 'learning_rate': 2.9882625594227286e-05, 'epoch': 0.01}
{'loss': 1.2169, 'grad_norm': 2.797398090362549, 'learning_rate': 2.9881077119217093e-05, 'epoch': 0.01}
{'loss': 1.281, 'grad_norm': 2.354614019393921, 'learning_rate': 2.9879528644206897e-05, 'epoch': 0.01}
{'loss': 1.1785, 'grad_norm': 1.4705365896224976, 'learning_rate': 2.9877980169196704e-05, 'epoch': 0.01}
{'loss': 1.3065, 'grad_norm': 2.4943013191223145, 'learning_rate': 2.9876431694186508e-05, 'epoch': 0.01}
{'loss': 1.3116, 'grad_norm': 2.3252975940704346, 'learning_rate': 2.9874883219176315e-05, 'epoch': 0.01}
{'loss': 1.2706, 'grad_norm': 3.254915237426758, 'learning_rate': 2.9873334744166122e-05, 'epoch': 0.01}
{'loss': 1.2247, 'grad_norm': 2.84356951713562, 'learning_rate': 2.987178626915593e-05, 'epoch': 0.01}
{'loss': 1.2719, 'grad_norm': 3.015874147415161, 'learning_rate': 2.9870237794145733e-05, 'epoch': 0.01}
{'loss': 1.3018, 'grad_norm': 4.572678565979004, 'learning_rate': 2.986868931913554e-05, 'epoch': 0.01}
{'loss': 1.3487, 'grad_norm': 2.830049753189087, 'learning_rate': 2.9867140844125344e-05, 'epoch': 0.01}
{'loss': 1.2738, 'grad_norm': 2.2695062160491943, 'learning_rate': 2.9865592369115148e-05, 'epoch': 0.02}
{'loss': 1.3118, 'grad_norm': 3.153667449951172, 'learning_rate': 2.9864043894104955e-05, 'epoch': 0.02}
{'loss': 1.1918, 'grad_norm': 2.170276403427124, 'learning_rate': 2.9862495419094762e-05, 'epoch': 0.02}
{'loss': 1.3342, 'grad_norm': 2.0191385746002197, 'learning_rate': 2.986094694408457e-05, 'epoch': 0.02}
{'loss': 1.2307, 'grad_norm': 3.5864384174346924, 'learning_rate': 2.9859398469074373e-05, 'epoch': 0.02}
{'loss': 1.2282, 'grad_norm': 1.9696606397628784, 'learning_rate': 2.985784999406418e-05, 'epoch': 0.02}
{'loss': 1.069, 'grad_norm': 1.4703590869903564, 'learning_rate': 2.9856301519053984e-05, 'epoch': 0.02}
{'loss': 1.2852, 'grad_norm': 2.5596554279327393, 'learning_rate': 2.985475304404379e-05, 'epoch': 0.02}
{'loss': 1.1607, 'grad_norm': 2.530439853668213, 'learning_rate': 2.9853204569033595e-05, 'epoch': 0.02}
{'loss': 1.3076, 'grad_norm': 3.542081832885742, 'learning_rate': 2.9851656094023405e-05, 'epoch': 0.02}
{'loss': 1.253, 'grad_norm': 1.4019734859466553, 'learning_rate': 2.985010761901321e-05, 'epoch': 0.02}
{'loss': 1.1361, 'grad_norm': 3.76438045501709, 'learning_rate': 2.9848559144003016e-05, 'epoch': 0.02}
{'loss': 1.1553, 'grad_norm': 2.8514597415924072, 'learning_rate': 2.984701066899282e-05, 'epoch': 0.02}
{'loss': 1.1891, 'grad_norm': 3.2820169925689697, 'learning_rate': 2.9845462193982627e-05, 'epoch': 0.02}
{'loss': 1.2271, 'grad_norm': 2.034339427947998, 'learning_rate': 2.984391371897243e-05, 'epoch': 0.02}
{'loss': 1.0939, 'grad_norm': 2.8464183807373047, 'learning_rate': 2.9842365243962238e-05, 'epoch': 0.02}
{'loss': 1.1641, 'grad_norm': 2.0378639698028564, 'learning_rate': 2.9840816768952045e-05, 'epoch': 0.02}
{'loss': 1.2595, 'grad_norm': 4.336439609527588, 'learning_rate': 2.9839268293941852e-05, 'epoch': 0.02}
{'loss': 1.093, 'grad_norm': 1.3303427696228027, 'learning_rate': 2.9837719818931656e-05, 'epoch': 0.02}
{'loss': 1.2085, 'grad_norm': 2.3257176876068115, 'learning_rate': 2.9836171343921463e-05, 'epoch': 0.02}
{'loss': 1.3413, 'grad_norm': 2.6584584712982178, 'learning_rate': 2.9834622868911267e-05, 'epoch': 0.02}
{'loss': 1.2176, 'grad_norm': 2.797374963760376, 'learning_rate': 2.9833074393901074e-05, 'epoch': 0.02}
{'loss': 1.1455, 'grad_norm': 2.643130302429199, 'learning_rate': 2.9831525918890878e-05, 'epoch': 0.02}
{'loss': 1.2136, 'grad_norm': 3.130950689315796, 'learning_rate': 2.982997744388069e-05, 'epoch': 0.02}
{'loss': 1.1281, 'grad_norm': 2.190805673599243, 'learning_rate': 2.9828428968870492e-05, 'epoch': 0.02}
{'loss': 1.1829, 'grad_norm': 2.8573193550109863, 'learning_rate': 2.9826880493860296e-05, 'epoch': 0.02}
{'loss': 1.1837, 'grad_norm': 1.6342365741729736, 'learning_rate': 2.9825332018850103e-05, 'epoch': 0.02}
{'loss': 1.1793, 'grad_norm': 1.384204626083374, 'learning_rate': 2.9823783543839907e-05, 'epoch': 0.02}
{'loss': 1.1664, 'grad_norm': 1.3431068658828735, 'learning_rate': 2.9822235068829714e-05, 'epoch': 0.02}
{'loss': 1.1854, 'grad_norm': 1.3383132219314575, 'learning_rate': 2.982068659381952e-05, 'epoch': 0.02}
{'loss': 1.3661, 'grad_norm': 1.9702571630477905, 'learning_rate': 2.9819138118809328e-05, 'epoch': 0.02}
{'loss': 1.1563, 'grad_norm': 1.6480193138122559, 'learning_rate': 2.9817589643799132e-05, 'epoch': 0.02}
{'loss': 1.1001, 'grad_norm': 3.319382429122925, 'learning_rate': 2.981604116878894e-05, 'epoch': 0.02}
{'loss': 1.2023, 'grad_norm': 2.5299623012542725, 'learning_rate': 2.9814492693778743e-05, 'epoch': 0.02}
{'loss': 1.3065, 'grad_norm': 2.457841634750366, 'learning_rate': 2.981294421876855e-05, 'epoch': 0.02}
{'loss': 1.2978, 'grad_norm': 2.8772220611572266, 'learning_rate': 2.9811395743758354e-05, 'epoch': 0.02}
{'loss': 1.4113, 'grad_norm': 2.4472439289093018, 'learning_rate': 2.9809847268748164e-05, 'epoch': 0.02}
{'loss': 1.2065, 'grad_norm': 2.861570358276367, 'learning_rate': 2.9808298793737968e-05, 'epoch': 0.02}
{'loss': 1.1116, 'grad_norm': 2.032719612121582, 'learning_rate': 2.9806750318727775e-05, 'epoch': 0.02}
{'loss': 1.146, 'grad_norm': 1.7939677238464355, 'learning_rate': 2.980520184371758e-05, 'epoch': 0.02}
{'loss': 1.1506, 'grad_norm': 2.8728842735290527, 'learning_rate': 2.9803653368707386e-05, 'epoch': 0.02}
{'loss': 1.1808, 'grad_norm': 1.8502191305160522, 'learning_rate': 2.980210489369719e-05, 'epoch': 0.02}
{'loss': 1.183, 'grad_norm': 2.684922933578491, 'learning_rate': 2.9800556418686997e-05, 'epoch': 0.02}
{'loss': 1.2485, 'grad_norm': 2.816772937774658, 'learning_rate': 2.9799007943676804e-05, 'epoch': 0.02}
{'loss': 1.1029, 'grad_norm': 2.8926703929901123, 'learning_rate': 2.979745946866661e-05, 'epoch': 0.02}
{'loss': 1.2433, 'grad_norm': 2.5288357734680176, 'learning_rate': 2.9795910993656415e-05, 'epoch': 0.02}
{'loss': 1.2488, 'grad_norm': 2.379999876022339, 'learning_rate': 2.9794362518646222e-05, 'epoch': 0.02}
{'loss': 1.4103, 'grad_norm': 1.71812105178833, 'learning_rate': 2.9792814043636026e-05, 'epoch': 0.02}
{'loss': 1.3642, 'grad_norm': 2.0003209114074707, 'learning_rate': 2.9791265568625833e-05, 'epoch': 0.02}
{'loss': 1.1706, 'grad_norm': 1.8966737985610962, 'learning_rate': 2.9789717093615637e-05, 'epoch': 0.02}
{'loss': 1.0917, 'grad_norm': 1.8978654146194458, 'learning_rate': 2.9788168618605447e-05, 'epoch': 0.02}
{'loss': 1.341, 'grad_norm': 2.2060930728912354, 'learning_rate': 2.978662014359525e-05, 'epoch': 0.02}
{'loss': 1.2306, 'grad_norm': 4.12851095199585, 'learning_rate': 2.9785071668585055e-05, 'epoch': 0.02}
{'loss': 1.2893, 'grad_norm': 1.9817445278167725, 'learning_rate': 2.9783523193574862e-05, 'epoch': 0.02}
{'loss': 1.2022, 'grad_norm': 1.8840254545211792, 'learning_rate': 2.9781974718564666e-05, 'epoch': 0.02}
{'loss': 1.298, 'grad_norm': 2.691288471221924, 'learning_rate': 2.9780426243554473e-05, 'epoch': 0.02}
{'loss': 1.3066, 'grad_norm': 2.077404499053955, 'learning_rate': 2.9778877768544277e-05, 'epoch': 0.02}
{'loss': 1.1975, 'grad_norm': 2.9996464252471924, 'learning_rate': 2.9777329293534087e-05, 'epoch': 0.02}
{'loss': 1.2857, 'grad_norm': 3.147897720336914, 'learning_rate': 2.977578081852389e-05, 'epoch': 0.02}
{'loss': 1.3394, 'grad_norm': 3.6396138668060303, 'learning_rate': 2.9774232343513698e-05, 'epoch': 0.02}
{'loss': 1.2744, 'grad_norm': 4.140462398529053, 'learning_rate': 2.9772683868503502e-05, 'epoch': 0.02}
{'loss': 1.1939, 'grad_norm': 10.921930313110352, 'learning_rate': 2.977113539349331e-05, 'epoch': 0.02}
{'loss': 1.1334, 'grad_norm': 1.5304713249206543, 'learning_rate': 2.9769586918483113e-05, 'epoch': 0.02}
{'loss': 1.2019, 'grad_norm': 1.9469856023788452, 'learning_rate': 2.976803844347292e-05, 'epoch': 0.02}
{'loss': 1.2523, 'grad_norm': 2.5947532653808594, 'learning_rate': 2.9766489968462727e-05, 'epoch': 0.02}
{'loss': 1.2386, 'grad_norm': 2.6941945552825928, 'learning_rate': 2.9764941493452534e-05, 'epoch': 0.03}
{'loss': 1.1114, 'grad_norm': 2.5600407123565674, 'learning_rate': 2.9763393018442338e-05, 'epoch': 0.03}
{'loss': 1.1165, 'grad_norm': 1.989397406578064, 'learning_rate': 2.9761844543432145e-05, 'epoch': 0.03}
{'loss': 1.1247, 'grad_norm': 2.4860570430755615, 'learning_rate': 2.976029606842195e-05, 'epoch': 0.03}
{'loss': 1.2181, 'grad_norm': 1.912034511566162, 'learning_rate': 2.9758747593411756e-05, 'epoch': 0.03}
{'loss': 1.0673, 'grad_norm': 3.7180228233337402, 'learning_rate': 2.9757199118401563e-05, 'epoch': 0.03}
{'loss': 1.166, 'grad_norm': 2.081477403640747, 'learning_rate': 2.975565064339137e-05, 'epoch': 0.03}
{'loss': 1.2051, 'grad_norm': 2.2391574382781982, 'learning_rate': 2.9754102168381174e-05, 'epoch': 0.03}
{'loss': 1.1466, 'grad_norm': 2.685979127883911, 'learning_rate': 2.975255369337098e-05, 'epoch': 0.03}
{'loss': 1.0674, 'grad_norm': 1.1635887622833252, 'learning_rate': 2.9751005218360785e-05, 'epoch': 0.03}
{'loss': 1.2122, 'grad_norm': 1.5076371431350708, 'learning_rate': 2.9749456743350592e-05, 'epoch': 0.03}
{'loss': 1.2555, 'grad_norm': 2.823887586593628, 'learning_rate': 2.9747908268340396e-05, 'epoch': 0.03}
{'loss': 1.2254, 'grad_norm': 2.1741762161254883, 'learning_rate': 2.9746359793330203e-05, 'epoch': 0.03}
{'loss': 1.1883, 'grad_norm': 2.824507474899292, 'learning_rate': 2.974481131832001e-05, 'epoch': 0.03}
{'loss': 1.2272, 'grad_norm': 1.966260552406311, 'learning_rate': 2.9743262843309814e-05, 'epoch': 0.03}
{'loss': 1.1744, 'grad_norm': 3.9370532035827637, 'learning_rate': 2.974171436829962e-05, 'epoch': 0.03}
{'loss': 1.1571, 'grad_norm': 2.188498020172119, 'learning_rate': 2.9740165893289425e-05, 'epoch': 0.03}
{'loss': 1.2543, 'grad_norm': 3.3718931674957275, 'learning_rate': 2.973861741827923e-05, 'epoch': 0.03}
{'loss': 1.3256, 'grad_norm': 2.25233793258667, 'learning_rate': 2.9737068943269035e-05, 'epoch': 0.03}
{'loss': 1.22, 'grad_norm': 2.4372661113739014, 'learning_rate': 2.9735520468258846e-05, 'epoch': 0.03}
{'loss': 1.1097, 'grad_norm': 2.657855272293091, 'learning_rate': 2.973397199324865e-05, 'epoch': 0.03}
{'loss': 1.2113, 'grad_norm': 2.797469139099121, 'learning_rate': 2.9732423518238457e-05, 'epoch': 0.03}
{'loss': 1.1406, 'grad_norm': 2.7199325561523438, 'learning_rate': 2.973087504322826e-05, 'epoch': 0.03}
{'loss': 1.2864, 'grad_norm': 2.8257226943969727, 'learning_rate': 2.9729326568218068e-05, 'epoch': 0.03}
{'loss': 1.3341, 'grad_norm': 3.2176461219787598, 'learning_rate': 2.972777809320787e-05, 'epoch': 0.03}
{'loss': 1.2688, 'grad_norm': 3.984738349914551, 'learning_rate': 2.972622961819768e-05, 'epoch': 0.03}
{'loss': 1.3462, 'grad_norm': 1.8290815353393555, 'learning_rate': 2.9724681143187486e-05, 'epoch': 0.03}
{'loss': 1.1892, 'grad_norm': 1.6741108894348145, 'learning_rate': 2.9723132668177293e-05, 'epoch': 0.03}
{'loss': 1.142, 'grad_norm': 1.228190302848816, 'learning_rate': 2.9721584193167097e-05, 'epoch': 0.03}
{'loss': 1.2349, 'grad_norm': 2.428457260131836, 'learning_rate': 2.9720035718156904e-05, 'epoch': 0.03}
{'loss': 1.1983, 'grad_norm': 1.335031509399414, 'learning_rate': 2.9718487243146708e-05, 'epoch': 0.03}
{'loss': 1.137, 'grad_norm': 2.000283718109131, 'learning_rate': 2.9716938768136515e-05, 'epoch': 0.03}
{'loss': 1.3505, 'grad_norm': 3.2461352348327637, 'learning_rate': 2.971539029312632e-05, 'epoch': 0.03}
{'loss': 1.1089, 'grad_norm': 1.6674572229385376, 'learning_rate': 2.971384181811613e-05, 'epoch': 0.03}
{'loss': 1.1576, 'grad_norm': 2.351081609725952, 'learning_rate': 2.9712293343105933e-05, 'epoch': 0.03}
{'loss': 1.2354, 'grad_norm': 3.3926994800567627, 'learning_rate': 2.971074486809574e-05, 'epoch': 0.03}
{'loss': 1.0947, 'grad_norm': 2.0041940212249756, 'learning_rate': 2.9709196393085544e-05, 'epoch': 0.03}
{'loss': 1.3223, 'grad_norm': 2.3601062297821045, 'learning_rate': 2.9707647918075347e-05, 'epoch': 0.03}
{'loss': 1.2686, 'grad_norm': 3.705219030380249, 'learning_rate': 2.9706099443065154e-05, 'epoch': 0.03}
{'loss': 1.1223, 'grad_norm': 3.5927534103393555, 'learning_rate': 2.9704550968054958e-05, 'epoch': 0.03}
{'loss': 1.1786, 'grad_norm': 1.1121872663497925, 'learning_rate': 2.970300249304477e-05, 'epoch': 0.03}
{'loss': 1.1627, 'grad_norm': 1.8330501317977905, 'learning_rate': 2.9701454018034572e-05, 'epoch': 0.03}
{'loss': 1.0683, 'grad_norm': 1.6670295000076294, 'learning_rate': 2.969990554302438e-05, 'epoch': 0.03}
{'loss': 1.106, 'grad_norm': 1.8305103778839111, 'learning_rate': 2.9698357068014183e-05, 'epoch': 0.03}
{'loss': 1.1995, 'grad_norm': 1.9090615510940552, 'learning_rate': 2.969680859300399e-05, 'epoch': 0.03}
{'loss': 1.1614, 'grad_norm': 1.1753411293029785, 'learning_rate': 2.9695260117993794e-05, 'epoch': 0.03}
{'loss': 1.1693, 'grad_norm': 3.1793460845947266, 'learning_rate': 2.96937116429836e-05, 'epoch': 0.03}
{'loss': 1.1743, 'grad_norm': 1.1480209827423096, 'learning_rate': 2.969216316797341e-05, 'epoch': 0.03}
{'loss': 1.3466, 'grad_norm': 3.831040620803833, 'learning_rate': 2.9690614692963216e-05, 'epoch': 0.03}
{'loss': 1.137, 'grad_norm': 2.8496501445770264, 'learning_rate': 2.968906621795302e-05, 'epoch': 0.03}
{'loss': 1.1853, 'grad_norm': 2.9785757064819336, 'learning_rate': 2.9687517742942827e-05, 'epoch': 0.03}
{'loss': 1.233, 'grad_norm': 1.5816551446914673, 'learning_rate': 2.9686124115433653e-05, 'epoch': 0.03}
{'loss': 1.1888, 'grad_norm': 1.6527905464172363, 'learning_rate': 2.9684575640423456e-05, 'epoch': 0.03}
{'loss': 1.1634, 'grad_norm': 2.756192445755005, 'learning_rate': 2.9683027165413264e-05, 'epoch': 0.03}
{'loss': 1.2252, 'grad_norm': 1.8125228881835938, 'learning_rate': 2.9681478690403067e-05, 'epoch': 0.03}
{'loss': 1.1109, 'grad_norm': 1.3178423643112183, 'learning_rate': 2.9679930215392874e-05, 'epoch': 0.03}
{'loss': 1.1489, 'grad_norm': 1.9327037334442139, 'learning_rate': 2.967838174038268e-05, 'epoch': 0.03}
{'loss': 1.1631, 'grad_norm': 2.7678840160369873, 'learning_rate': 2.9676833265372485e-05, 'epoch': 0.03}
{'loss': 1.1129, 'grad_norm': 2.838998317718506, 'learning_rate': 2.9675284790362292e-05, 'epoch': 0.03}
{'loss': 1.1927, 'grad_norm': 3.888721466064453, 'learning_rate': 2.9673736315352096e-05, 'epoch': 0.03}
{'loss': 1.3039, 'grad_norm': 2.430661201477051, 'learning_rate': 2.9672187840341903e-05, 'epoch': 0.03}
{'loss': 1.0566, 'grad_norm': 2.545753002166748, 'learning_rate': 2.9670639365331707e-05, 'epoch': 0.03}
{'loss': 1.2643, 'grad_norm': 2.7068989276885986, 'learning_rate': 2.9669090890321518e-05, 'epoch': 0.03}
{'loss': 1.029, 'grad_norm': 1.6556851863861084, 'learning_rate': 2.966754241531132e-05, 'epoch': 0.03}
{'loss': 1.2149, 'grad_norm': 2.4804370403289795, 'learning_rate': 2.966599394030113e-05, 'epoch': 0.03}
{'loss': 1.1039, 'grad_norm': 2.3808367252349854, 'learning_rate': 2.9664445465290932e-05, 'epoch': 0.04}
