                                                                                                                                                                             
{'loss': 4.271, 'grad_norm': 3.2262184619903564, 'learning_rate': 2.7e-06, 'epoch': 0.05}
{'loss': 0.662, 'grad_norm': 0.08627554029226303, 'learning_rate': 2.5228125e-05, 'epoch': 2.77}
{'loss': 0.659, 'grad_norm': 0.0927724614739418, 'learning_rate': 2.5134375e-05, 'epoch': 2.82}
{'loss': 0.656, 'grad_norm': 0.10168284177780151, 'learning_rate': 2.5040625e-05, 'epoch': 2.86}
{'loss': 0.6526, 'grad_norm': 0.11629883944988251, 'learning_rate': 2.4946875e-05, 'epoch': 2.91}
{'loss': 0.6485, 'grad_norm': 0.1378442943096161, 'learning_rate': 2.4853125000000003e-05, 'epoch': 2.95}
{'loss': 0.6438, 'grad_norm': 0.17699237167835236, 'learning_rate': 2.4759375e-05, 'epoch': 3.0}
{'loss': 0.6369, 'grad_norm': 0.26789629459381104, 'learning_rate': 2.4665624999999998e-05, 'epoch': 3.05}
{'loss': 0.626, 'grad_norm': 0.5883436799049377, 'learning_rate': 2.4571875000000003e-05, 'epoch': 3.09}
{'loss': 0.6016, 'grad_norm': 1.7525254487991333, 'learning_rate': 2.4478125e-05, 'epoch': 3.14}
{'loss': 0.5806, 'grad_norm': 0.8056049942970276, 'learning_rate': 2.4384375e-05, 'epoch': 3.18}
{'loss': 0.5593, 'grad_norm': 0.4068232774734497, 'learning_rate': 2.4290625e-05, 'epoch': 3.23}
{'loss': 0.5377, 'grad_norm': 0.30770862102508545, 'learning_rate': 2.4196875e-05, 'epoch': 3.27}
{'loss': 0.5158, 'grad_norm': 0.30384406447410583, 'learning_rate': 2.4103125e-05, 'epoch': 3.32}
{'loss': 0.4957, 'grad_norm': 0.3480806052684784, 'learning_rate': 2.4009375e-05, 'epoch': 3.36}
{'loss': 0.4807, 'grad_norm': 0.4164383113384247, 'learning_rate': 2.3915625000000004e-05, 'epoch': 3.41}
{'loss': 0.4714, 'grad_norm': 0.12729379534721375, 'learning_rate': 2.3821875e-05, 'epoch': 3.45}
{'loss': 0.4674, 'grad_norm': 0.07066012918949127, 'learning_rate': 2.3728125e-05, 'epoch': 3.5}
{'loss': 0.466, 'grad_norm': 0.056297436356544495, 'learning_rate': 2.3634375e-05, 'epoch': 3.55}
{'loss': 0.4654, 'grad_norm': 0.04107183218002319, 'learning_rate': 2.3540625e-05, 'epoch': 3.59}
{'loss': 0.4651, 'grad_norm': 0.02117024175822735, 'learning_rate': 2.3446875000000002e-05, 'epoch': 3.64}
{'loss': 0.4649, 'grad_norm': 0.03434460610151291, 'learning_rate': 2.3353125e-05, 'epoch': 3.68}
{'loss': 0.4648, 'grad_norm': 0.022703561931848526, 'learning_rate': 2.3259374999999998e-05, 'epoch': 3.73}
{'loss': 0.4647, 'grad_norm': 0.024375973269343376, 'learning_rate': 2.3165625000000002e-05, 'epoch': 3.77}
{'loss': 0.4647, 'grad_norm': 0.012345624156296253, 'learning_rate': 2.3071875e-05, 'epoch': 3.82}
{'loss': 0.4646, 'grad_norm': 0.01291812863200903, 'learning_rate': 2.2978125e-05, 'epoch': 3.86}
{'loss': 0.4646, 'grad_norm': 0.012177812866866589, 'learning_rate': 2.2884375000000002e-05, 'epoch': 3.91}
{'loss': 0.4646, 'grad_norm': 0.010757610201835632, 'learning_rate': 2.2790625e-05, 'epoch': 3.95}
{'loss': 0.4645, 'grad_norm': 0.012480195611715317, 'learning_rate': 2.2696875e-05, 'epoch': 4.0}
{'loss': 0.4645, 'grad_norm': 0.008132107555866241, 'learning_rate': 2.2603125e-05, 'epoch': 4.05}
{'loss': 0.4645, 'grad_norm': 0.00884559378027916, 'learning_rate': 2.2509375000000003e-05, 'epoch': 4.09}
{'loss': 0.4645, 'grad_norm': 0.007235041819512844, 'learning_rate': 2.2415625e-05, 'epoch': 4.14}
{'loss': 0.4644, 'grad_norm': 0.006828819401562214, 'learning_rate': 2.2321875e-05, 'epoch': 4.18}
{'loss': 0.4644, 'grad_norm': 0.008389516733586788, 'learning_rate': 2.2228125e-05, 'epoch': 4.23}
{'loss': 0.4644, 'grad_norm': 0.005924175959080458, 'learning_rate': 2.2134375e-05, 'epoch': 4.27}
{'loss': 0.4644, 'grad_norm': 0.0056945402175188065, 'learning_rate': 2.2040625000000002e-05, 'epoch': 4.32}
{'loss': 0.4644, 'grad_norm': 0.00733809033408761, 'learning_rate': 2.1946875e-05, 'epoch': 4.36}
{'loss': 0.4644, 'grad_norm': 0.00692750234156847, 'learning_rate': 2.1853125e-05, 'epoch': 4.41}
{'loss': 0.4644, 'grad_norm': 0.006404399406164885, 'learning_rate': 2.1759375000000002e-05, 'epoch': 4.45}
{'loss': 0.4644, 'grad_norm': 0.005437897052615881, 'learning_rate': 2.1665625e-05, 'epoch': 4.5}
{'loss': 0.4644, 'grad_norm': 0.004621527157723904, 'learning_rate': 2.1571875e-05, 'epoch': 4.55}
{'loss': 0.4643, 'grad_norm': 0.014174160547554493, 'learning_rate': 2.1478125000000002e-05, 'epoch': 4.59}
{'loss': 0.4643, 'grad_norm': 0.004195692948997021, 'learning_rate': 2.1384375e-05, 'epoch': 4.64}
{'loss': 0.4643, 'grad_norm': 0.0074056400917470455, 'learning_rate': 2.1290625e-05, 'epoch': 4.68}
{'loss': 0.4643, 'grad_norm': 0.006949066650122404, 'learning_rate': 2.1196875e-05, 'epoch': 4.73}
{'loss': 0.4643, 'grad_norm': 0.005261131562292576, 'learning_rate': 2.1103125000000003e-05, 'epoch': 4.77}
{'loss': 0.4643, 'grad_norm': 0.005390455946326256, 'learning_rate': 2.1009375e-05, 'epoch': 4.82}
{'loss': 0.4643, 'grad_norm': 0.003896441776305437, 'learning_rate': 2.0915625e-05, 'epoch': 4.86}
{'loss': 0.4643, 'grad_norm': 0.0068133738823235035, 'learning_rate': 2.0821875000000003e-05, 'epoch': 4.91}
{'loss': 0.4643, 'grad_norm': 0.0035834370646625757, 'learning_rate': 2.0728125e-05, 'epoch': 4.95}
{'loss': 0.4643, 'grad_norm': 0.004702519625425339, 'learning_rate': 2.0634375000000002e-05, 'epoch': 5.0}
{'loss': 0.4643, 'grad_norm': 0.003839736571535468, 'learning_rate': 2.0540625e-05, 'epoch': 5.05}
{'loss': 0.4643, 'grad_norm': 0.007974863052368164, 'learning_rate': 2.0446875e-05, 'epoch': 5.09}
{'loss': 0.4643, 'grad_norm': 0.003556294133886695, 'learning_rate': 2.0353125000000002e-05, 'epoch': 5.14}
{'loss': 0.4643, 'grad_norm': 0.003378050634637475, 'learning_rate': 2.0259375e-05, 'epoch': 5.18}
{'loss': 0.4643, 'grad_norm': 0.005090976133942604, 'learning_rate': 2.0165625e-05, 'epoch': 5.23}
{'loss': 0.4643, 'grad_norm': 0.005480727180838585, 'learning_rate': 2.0071875e-05, 'epoch': 5.27}
{'loss': 0.4643, 'grad_norm': 0.004138072486966848, 'learning_rate': 1.9978125e-05, 'epoch': 5.32}
{'loss': 0.4643, 'grad_norm': 0.0033346463460475206, 'learning_rate': 1.9884375e-05, 'epoch': 5.36}
{'loss': 0.4643, 'grad_norm': 0.004772166721522808, 'learning_rate': 1.9790625e-05, 'epoch': 5.41}
{'loss': 0.4643, 'grad_norm': 0.0027416138909757137, 'learning_rate': 1.9696875000000003e-05, 'epoch': 5.45}
{'loss': 0.4643, 'grad_norm': 0.0025165702681988478, 'learning_rate': 1.9603125e-05, 'epoch': 5.5}
{'loss': 0.4643, 'grad_norm': 0.002971610287204385, 'learning_rate': 1.9509374999999998e-05, 'epoch': 5.55}
{'loss': 0.4643, 'grad_norm': 0.005190002266317606, 'learning_rate': 1.9415625000000003e-05, 'epoch': 5.59}
{'loss': 0.4643, 'grad_norm': 0.002468087011948228, 'learning_rate': 1.9321875e-05, 'epoch': 5.64}
{'loss': 0.4643, 'grad_norm': 0.0022425618954002857, 'learning_rate': 1.9228125e-05, 'epoch': 5.68}
{'loss': 0.4643, 'grad_norm': 0.0029086261056363583, 'learning_rate': 1.9134375e-05, 'epoch': 5.73}
{'loss': 0.4643, 'grad_norm': 0.002324414672330022, 'learning_rate': 1.9040625e-05, 'epoch': 5.77}
{'loss': 0.4642, 'grad_norm': 0.002219338435679674, 'learning_rate': 1.8946875e-05, 'epoch': 5.82}
{'loss': 0.4642, 'grad_norm': 0.0035035135224461555, 'learning_rate': 1.8853125e-05, 'epoch': 5.86}
{'loss': 0.4642, 'grad_norm': 0.004377573728561401, 'learning_rate': 1.8759375e-05, 'epoch': 5.91}
{'loss': 0.4642, 'grad_norm': 0.0022123223170638084, 'learning_rate': 1.8665625e-05, 'epoch': 5.95}
{'loss': 0.4642, 'grad_norm': 0.0032401743810623884, 'learning_rate': 1.8571875e-05, 'epoch': 6.0}
{'loss': 0.4642, 'grad_norm': 0.0030053663067519665, 'learning_rate': 1.8478125e-05, 'epoch': 6.05}
{'loss': 0.4642, 'grad_norm': 0.0019152064342051744, 'learning_rate': 1.8384375e-05, 'epoch': 6.09}
{'loss': 0.4642, 'grad_norm': 0.002013088669627905, 'learning_rate': 1.8290625000000002e-05, 'epoch': 6.14}
{'loss': 0.4642, 'grad_norm': 0.002940659411251545, 'learning_rate': 1.8196875e-05, 'epoch': 6.18}
{'loss': 0.4642, 'grad_norm': 0.0018266165861859918, 'learning_rate': 1.8103124999999998e-05, 'epoch': 6.23}
{'loss': 0.4642, 'grad_norm': 0.0020967351738363504, 'learning_rate': 1.8009375000000002e-05, 'epoch': 6.27}
{'loss': 0.4642, 'grad_norm': 0.002190197119489312, 'learning_rate': 1.7915625e-05, 'epoch': 6.32}
{'loss': 0.4642, 'grad_norm': 0.0020514833740890026, 'learning_rate': 1.7821875e-05, 'epoch': 6.36}
{'loss': 0.4642, 'grad_norm': 0.001697915024124086, 'learning_rate': 1.7728125e-05, 'epoch': 6.41}
{'loss': 0.4642, 'grad_norm': 0.0017785283271223307, 'learning_rate': 1.7634375e-05, 'epoch': 6.45}
{'loss': 0.4642, 'grad_norm': 0.0017631177324801683, 'learning_rate': 1.7540625e-05, 'epoch': 6.5}
{'loss': 0.4642, 'grad_norm': 0.0018503912724554539, 'learning_rate': 1.7446875e-05, 'epoch': 6.55}
{'loss': 0.4642, 'grad_norm': 0.0016851479886099696, 'learning_rate': 1.7353125000000003e-05, 'epoch': 6.59}
{'loss': 0.4642, 'grad_norm': 0.0021333107724785805, 'learning_rate': 1.7259375e-05, 'epoch': 6.64}
{'loss': 0.4642, 'grad_norm': 0.001710939803160727, 'learning_rate': 1.7165625e-05, 'epoch': 6.68}
{'loss': 0.4642, 'grad_norm': 0.0023729519452899694, 'learning_rate': 1.7071875e-05, 'epoch': 6.73}
{'loss': 0.4642, 'grad_norm': 0.0015787617303431034, 'learning_rate': 1.6978125e-05, 'epoch': 6.77}
{'loss': 0.4642, 'grad_norm': 0.0015951473033055663, 'learning_rate': 1.6884375000000002e-05, 'epoch': 6.82}
{'loss': 0.4642, 'grad_norm': 0.0016795481787994504, 'learning_rate': 1.6790625e-05, 'epoch': 6.86}
{'loss': 0.4642, 'grad_norm': 0.0025915021542459726, 'learning_rate': 1.6696874999999998e-05, 'epoch': 6.91}
{'loss': 0.4642, 'grad_norm': 0.004290115553885698, 'learning_rate': 1.6603125000000002e-05, 'epoch': 6.95}
{'loss': 0.4642, 'grad_norm': 0.0014873833861202002, 'learning_rate': 1.6509375e-05, 'epoch': 7.0}
{'loss': 0.4642, 'grad_norm': 0.0015080457087606192, 'learning_rate': 1.6415625e-05, 'epoch': 7.05}
{'loss': 0.4642, 'grad_norm': 0.0014492635382339358, 'learning_rate': 1.6321875000000002e-05, 'epoch': 7.09}
{'loss': 0.4642, 'grad_norm': 0.0020507443696260452, 'learning_rate': 1.6228125e-05, 'epoch': 7.14}
{'loss': 0.4642, 'grad_norm': 0.0017016573110595345, 'learning_rate': 1.6134375e-05, 'epoch': 7.18}
{'loss': 0.4642, 'grad_norm': 0.0022405146155506372, 'learning_rate': 1.6040625e-05, 'epoch': 7.23}
{'loss': 0.4642, 'grad_norm': 0.0016513729933649302, 'learning_rate': 1.5946875000000003e-05, 'epoch': 7.27}
{'loss': 0.4642, 'grad_norm': 0.0015544256893917918, 'learning_rate': 1.5853125e-05, 'epoch': 7.32}
{'loss': 0.4642, 'grad_norm': 0.0018776291981339455, 'learning_rate': 1.5759375e-05, 'epoch': 7.36}
{'loss': 0.4642, 'grad_norm': 0.0013256247621029615, 'learning_rate': 1.5665625e-05, 'epoch': 7.41}
{'loss': 0.4642, 'grad_norm': 0.0012912515085190535, 'learning_rate': 1.5571875e-05, 'epoch': 7.45}
{'loss': 0.4642, 'grad_norm': 0.0012894156388938427, 'learning_rate': 1.5478125000000002e-05, 'epoch': 7.5}
{'loss': 0.4642, 'grad_norm': 0.0022236614022403955, 'learning_rate': 1.5384375e-05, 'epoch': 7.55}
{'loss': 0.4642, 'grad_norm': 0.001566460239700973, 'learning_rate': 1.5290625e-05, 'epoch': 7.59}
{'loss': 0.4642, 'grad_norm': 0.0013213076163083315, 'learning_rate': 1.5196875000000002e-05, 'epoch': 7.64}
{'loss': 0.4642, 'grad_norm': 0.0012173800496384501, 'learning_rate': 1.5103125e-05, 'epoch': 7.68}
{'loss': 0.4642, 'grad_norm': 0.0012224644888192415, 'learning_rate': 1.5009375000000002e-05, 'epoch': 7.73}
{'loss': 0.4642, 'grad_norm': 0.0014488836750388145, 'learning_rate': 1.4915625e-05, 'epoch': 7.77}
{'loss': 0.4642, 'grad_norm': 0.0025919191539287567, 'learning_rate': 1.4821875000000001e-05, 'epoch': 7.82}
{'loss': 0.4642, 'grad_norm': 0.0012400703271850944, 'learning_rate': 1.4728125e-05, 'epoch': 7.86}
{'loss': 0.4642, 'grad_norm': 0.0014389887219294906, 'learning_rate': 1.4634375e-05, 'epoch': 7.91}
{'loss': 0.4642, 'grad_norm': 0.0011921186232939363, 'learning_rate': 1.4540625e-05, 'epoch': 7.95}
{'loss': 0.4642, 'grad_norm': 0.002675198018550873, 'learning_rate': 1.4446875e-05, 'epoch': 8.0}
{'loss': 0.4642, 'grad_norm': 0.0018574121640995145, 'learning_rate': 1.4353125000000002e-05, 'epoch': 8.05}
{'loss': 0.4642, 'grad_norm': 0.001212708419188857, 'learning_rate': 1.4259375000000001e-05, 'epoch': 8.09}
{'loss': 0.4642, 'grad_norm': 0.0014335658634081483, 'learning_rate': 1.4165625e-05, 'epoch': 8.14}
{'loss': 0.4642, 'grad_norm': 0.0010765042388811707, 'learning_rate': 1.4071875e-05, 'epoch': 8.18}
{'loss': 0.4642, 'grad_norm': 0.0011238035513088107, 'learning_rate': 1.3978125000000001e-05, 'epoch': 8.23}
{'loss': 0.4642, 'grad_norm': 0.0010877583408728242, 'learning_rate': 1.3884375e-05, 'epoch': 8.27}
{'loss': 0.4642, 'grad_norm': 0.0024916406255215406, 'learning_rate': 1.3790625000000001e-05, 'epoch': 8.32}
{'loss': 0.4642, 'grad_norm': 0.0012477394193410873, 'learning_rate': 1.3696875e-05, 'epoch': 8.36}
{'loss': 0.4642, 'grad_norm': 0.0010783304460346699, 'learning_rate': 1.3603125e-05, 'epoch': 8.41}
{'loss': 0.4642, 'grad_norm': 0.0013687765458598733, 'learning_rate': 1.3509375e-05, 'epoch': 8.45}
{'loss': 0.4642, 'grad_norm': 0.0020449708681553602, 'learning_rate': 1.3415625e-05, 'epoch': 8.5}
{'loss': 0.4642, 'grad_norm': 0.0011723830830305815, 'learning_rate': 1.3321875000000002e-05, 'epoch': 8.55}
{'loss': 0.4642, 'grad_norm': 0.001021466450765729, 'learning_rate': 1.3228125e-05, 'epoch': 8.59}
{'loss': 0.4642, 'grad_norm': 0.0016641684342175722, 'learning_rate': 1.3134375e-05, 'epoch': 8.64}
{'loss': 0.4642, 'grad_norm': 0.0010411480907350779, 'learning_rate': 1.3040625e-05, 'epoch': 8.68}
{'loss': 0.4642, 'grad_norm': 0.0015316290082409978, 'learning_rate': 1.2946875000000001e-05, 'epoch': 8.73}
{'loss': 0.4642, 'grad_norm': 0.002400964731350541, 'learning_rate': 1.2853125e-05, 'epoch': 8.77}
{'loss': 0.4642, 'grad_norm': 0.001037467154674232, 'learning_rate': 1.2759375e-05, 'epoch': 8.82}
{'loss': 0.4642, 'grad_norm': 0.00097942934371531, 'learning_rate': 1.2665625e-05, 'epoch': 8.86}
{'loss': 0.4642, 'grad_norm': 0.0012483489699661732, 'learning_rate': 1.2571875e-05, 'epoch': 8.91}
{'loss': 0.4642, 'grad_norm': 0.0018054950051009655, 'learning_rate': 1.2478125e-05, 'epoch': 8.95}
{'loss': 0.4642, 'grad_norm': 0.000943661667406559, 'learning_rate': 1.2384375000000001e-05, 'epoch': 9.0}
{'loss': 0.4642, 'grad_norm': 0.0019285617163404822, 'learning_rate': 1.2290625e-05, 'epoch': 9.05}
{'loss': 0.4642, 'grad_norm': 0.0009137855959124863, 'learning_rate': 1.2196875e-05, 'epoch': 9.09}
{'loss': 0.4642, 'grad_norm': 0.0009515897836536169, 'learning_rate': 1.2103125000000001e-05, 'epoch': 9.14}
{'loss': 0.4642, 'grad_norm': 0.0022374214604496956, 'learning_rate': 1.2009375e-05, 'epoch': 9.18}
{'loss': 0.4642, 'grad_norm': 0.0009436461259610951, 'learning_rate': 1.1915625000000002e-05, 'epoch': 9.23}
{'loss': 0.4642, 'grad_norm': 0.0011539007537066936, 'learning_rate': 1.1821875e-05, 'epoch': 9.27}
{'loss': 0.4642, 'grad_norm': 0.0009143628994934261, 'learning_rate': 1.1728125e-05, 'epoch': 9.32}
{'loss': 0.4642, 'grad_norm': 0.0008667268557474017, 'learning_rate': 1.1634375e-05, 'epoch': 9.36}
{'loss': 0.4642, 'grad_norm': 0.000868347764480859, 'learning_rate': 1.1540625000000001e-05, 'epoch': 9.41}
{'loss': 0.4642, 'grad_norm': 0.0009288188884966075, 'learning_rate': 1.1446875e-05, 'epoch': 9.45}
{'loss': 0.4642, 'grad_norm': 0.0008749904227443039, 'learning_rate': 1.1353125e-05, 'epoch': 9.5}
{'loss': 0.4642, 'grad_norm': 0.0010194649221375585, 'learning_rate': 1.1259375e-05, 'epoch': 9.55}
{'loss': 0.4642, 'grad_norm': 0.0014042409602552652, 'learning_rate': 1.1165625e-05, 'epoch': 9.59}
{'loss': 0.4642, 'grad_norm': 0.001164287212304771, 'learning_rate': 1.1071875000000001e-05, 'epoch': 9.64}
{'loss': 0.4642, 'grad_norm': 0.001268385211005807, 'learning_rate': 1.0978125000000001e-05, 'epoch': 9.68}
{'loss': 0.4642, 'grad_norm': 0.0010826729703694582, 'learning_rate': 1.0884375e-05, 'epoch': 9.73}
{'loss': 0.4642, 'grad_norm': 0.0008392081945203245, 'learning_rate': 1.0790625e-05, 'epoch': 9.77}
{'loss': 0.4642, 'grad_norm': 0.0010699158301576972, 'learning_rate': 1.0696875e-05, 'epoch': 9.82}
{'loss': 0.4642, 'grad_norm': 0.0011409709695726633, 'learning_rate': 1.0603125e-05, 'epoch': 9.86}
{'loss': 0.4642, 'grad_norm': 0.0010605126153677702, 'learning_rate': 1.0509375000000001e-05, 'epoch': 9.91}
{'loss': 0.4642, 'grad_norm': 0.0008358214399777353, 'learning_rate': 1.0415624999999999e-05, 'epoch': 9.95}
{'loss': 0.4642, 'grad_norm': 0.0013545004185289145, 'learning_rate': 1.0321875e-05, 'epoch': 10.0}
{'loss': 0.4642, 'grad_norm': 0.0008920342079363763, 'learning_rate': 1.0228125e-05, 'epoch': 10.05}
{'loss': 0.4642, 'grad_norm': 0.0010061258217319846, 'learning_rate': 1.0134375e-05, 'epoch': 10.09}
{'loss': 0.4642, 'grad_norm': 0.0008768573752604425, 'learning_rate': 1.0040625000000002e-05, 'epoch': 10.14}
{'loss': 0.4642, 'grad_norm': 0.001338524161837995, 'learning_rate': 9.946875e-06, 'epoch': 10.18}
{'loss': 0.4642, 'grad_norm': 0.0013263310538604856, 'learning_rate': 9.853125e-06, 'epoch': 10.23}
{'loss': 0.4642, 'grad_norm': 0.001299267983995378, 'learning_rate': 9.759375e-06, 'epoch': 10.27}
{'loss': 0.4642, 'grad_norm': 0.0008300057961605489, 'learning_rate': 9.665625000000001e-06, 'epoch': 10.32}
{'loss': 0.4642, 'grad_norm': 0.0010048995027318597, 'learning_rate': 9.571875e-06, 'epoch': 10.36}
{'loss': 0.4642, 'grad_norm': 0.0007843291969038546, 'learning_rate': 9.478125e-06, 'epoch': 10.41}
{'loss': 0.4642, 'grad_norm': 0.0011954938527196646, 'learning_rate': 9.384375e-06, 'epoch': 10.45}
{'loss': 0.4642, 'grad_norm': 0.0009430485079064965, 'learning_rate': 9.290625e-06, 'epoch': 10.5}
