                                                                                                                                                                             
{'loss': 4.2707, 'grad_norm': 2.9941370487213135, 'learning_rate': 2.7e-06, 'epoch': 0.05}
{'loss': 0.7182, 'grad_norm': 0.14520937204360962, 'learning_rate': 2.9259375e-05, 'epoch': 0.82}
{'loss': 0.7152, 'grad_norm': 0.1248415857553482, 'learning_rate': 2.9165625e-05, 'epoch': 0.86}
{'loss': 0.713, 'grad_norm': 0.06815403699874878, 'learning_rate': 2.9071875000000004e-05, 'epoch': 0.91}
{'loss': 0.7121, 'grad_norm': 0.04519055783748627, 'learning_rate': 2.8978125e-05, 'epoch': 0.95}
{'loss': 0.7117, 'grad_norm': 0.04454006254673004, 'learning_rate': 2.8884375e-05, 'epoch': 1.0}
{'loss': 0.7115, 'grad_norm': 0.044474516063928604, 'learning_rate': 2.8790625e-05, 'epoch': 1.05}
{'loss': 0.7114, 'grad_norm': 0.042177893221378326, 'learning_rate': 2.8696875e-05, 'epoch': 1.09}
{'loss': 0.7111, 'grad_norm': 0.04381674900650978, 'learning_rate': 2.8603125000000002e-05, 'epoch': 1.14}
{'loss': 0.7109, 'grad_norm': 0.043367501348257065, 'learning_rate': 2.8509375e-05, 'epoch': 1.18}
{'loss': 0.7107, 'grad_norm': 0.044297099113464355, 'learning_rate': 2.8415625e-05, 'epoch': 1.23}
{'loss': 0.7104, 'grad_norm': 0.044167593121528625, 'learning_rate': 2.8321875000000002e-05, 'epoch': 1.27}
{'loss': 0.7101, 'grad_norm': 0.04571820795536041, 'learning_rate': 2.8228125e-05, 'epoch': 1.32}
{'loss': 0.7099, 'grad_norm': 0.046962104737758636, 'learning_rate': 2.8134375e-05, 'epoch': 1.36}
{'loss': 0.7096, 'grad_norm': 0.0479063056409359, 'learning_rate': 2.8040625000000002e-05, 'epoch': 1.41}
{'loss': 0.7093, 'grad_norm': 0.04693591222167015, 'learning_rate': 2.7946875e-05, 'epoch': 1.45}
{'loss': 0.7089, 'grad_norm': 0.05329063534736633, 'learning_rate': 2.7853125e-05, 'epoch': 1.5}
{'loss': 0.7085, 'grad_norm': 0.055170297622680664, 'learning_rate': 2.7759375e-05, 'epoch': 1.55}
{'loss': 0.7081, 'grad_norm': 0.05985119193792343, 'learning_rate': 2.7665625000000003e-05, 'epoch': 1.59}
{'loss': 0.7075, 'grad_norm': 0.0661674216389656, 'learning_rate': 2.7571875e-05, 'epoch': 1.64}
{'loss': 0.7069, 'grad_norm': 0.07189767807722092, 'learning_rate': 2.7478125e-05, 'epoch': 1.68}
{'loss': 0.7063, 'grad_norm': 0.0793246328830719, 'learning_rate': 2.7384375e-05, 'epoch': 1.73}
{'loss': 0.7054, 'grad_norm': 0.08802509307861328, 'learning_rate': 2.7290625e-05, 'epoch': 1.77}
{'loss': 0.7045, 'grad_norm': 0.09843707084655762, 'learning_rate': 2.7196875000000002e-05, 'epoch': 1.82}
{'loss': 0.7032, 'grad_norm': 0.10588536411523819, 'learning_rate': 2.7103125e-05, 'epoch': 1.86}
{'loss': 0.7018, 'grad_norm': 0.10702824592590332, 'learning_rate': 2.7009375e-05, 'epoch': 1.91}
{'loss': 0.7001, 'grad_norm': 0.10463116317987442, 'learning_rate': 2.6915625000000002e-05, 'epoch': 1.95}
{'loss': 0.6986, 'grad_norm': 0.10025162249803543, 'learning_rate': 2.6821875e-05, 'epoch': 2.0}
{'loss': 0.6969, 'grad_norm': 0.09621725976467133, 'learning_rate': 2.6728125e-05, 'epoch': 2.05}
{'loss': 0.6952, 'grad_norm': 0.08783504366874695, 'learning_rate': 2.6634375000000002e-05, 'epoch': 2.09}
{'loss': 0.6936, 'grad_norm': 0.07809078693389893, 'learning_rate': 2.6540625e-05, 'epoch': 2.14}
{'loss': 0.6922, 'grad_norm': 0.07007727771997452, 'learning_rate': 2.6446875e-05, 'epoch': 2.18}
{'loss': 0.6909, 'grad_norm': 0.062888503074646, 'learning_rate': 2.6353125e-05, 'epoch': 2.23}
{'loss': 0.6896, 'grad_norm': 0.05852225050330162, 'learning_rate': 2.6259375000000003e-05, 'epoch': 2.27}
{'loss': 0.6883, 'grad_norm': 0.05637324973940849, 'learning_rate': 2.6165625e-05, 'epoch': 2.32}
{'loss': 0.6869, 'grad_norm': 0.05686906352639198, 'learning_rate': 2.6071875e-05, 'epoch': 2.36}
{'loss': 0.6856, 'grad_norm': 0.055868618190288544, 'learning_rate': 2.5978125000000003e-05, 'epoch': 2.41}
{'loss': 0.6841, 'grad_norm': 0.05784834176301956, 'learning_rate': 2.5884375e-05, 'epoch': 2.45}
{'loss': 0.6826, 'grad_norm': 0.05969943106174469, 'learning_rate': 2.5790625000000002e-05, 'epoch': 2.5}
{'loss': 0.681, 'grad_norm': 0.0626450777053833, 'learning_rate': 2.5696875e-05, 'epoch': 2.55}
{'loss': 0.6794, 'grad_norm': 0.06315464526414871, 'learning_rate': 2.5603125e-05, 'epoch': 2.59}
{'loss': 0.6777, 'grad_norm': 0.0627870038151741, 'learning_rate': 2.5509375000000002e-05, 'epoch': 2.64}
{'loss': 0.676, 'grad_norm': 0.06529048830270767, 'learning_rate': 2.5415625e-05, 'epoch': 2.68}
{'loss': 0.6741, 'grad_norm': 0.06774353235960007, 'learning_rate': 2.5321875e-05, 'epoch': 2.73}
{'loss': 0.6723, 'grad_norm': 0.07164552062749863, 'learning_rate': 2.5228125e-05, 'epoch': 2.77}
{'loss': 0.6703, 'grad_norm': 0.07379096001386642, 'learning_rate': 2.5134375e-05, 'epoch': 2.82}
{'loss': 0.6682, 'grad_norm': 0.07557099312543869, 'learning_rate': 2.5040625e-05, 'epoch': 2.86}
{'loss': 0.666, 'grad_norm': 0.08175420016050339, 'learning_rate': 2.4946875e-05, 'epoch': 2.91}
{'loss': 0.6635, 'grad_norm': 0.08477544039487839, 'learning_rate': 2.4853125000000003e-05, 'epoch': 2.95}
{'loss': 0.6609, 'grad_norm': 0.09084703028202057, 'learning_rate': 2.4759375e-05, 'epoch': 3.0}
{'loss': 0.6576, 'grad_norm': 0.09932000935077667, 'learning_rate': 2.4665624999999998e-05, 'epoch': 3.05}
{'loss': 0.6544, 'grad_norm': 0.11293788999319077, 'learning_rate': 2.4571875000000003e-05, 'epoch': 3.09}
{'loss': 0.6505, 'grad_norm': 0.13143441081047058, 'learning_rate': 2.4478125e-05, 'epoch': 3.14}
{'loss': 0.6458, 'grad_norm': 0.16573761403560638, 'learning_rate': 2.4384375e-05, 'epoch': 3.18}
{'loss': 0.6397, 'grad_norm': 0.2472403645515442, 'learning_rate': 2.4290625e-05, 'epoch': 3.23}
{'loss': 0.6299, 'grad_norm': 0.5252473950386047, 'learning_rate': 2.4196875e-05, 'epoch': 3.27}
{'loss': 0.6074, 'grad_norm': 0.8761564493179321, 'learning_rate': 2.4103125e-05, 'epoch': 3.32}
{'loss': 0.5839, 'grad_norm': 0.5516794323921204, 'learning_rate': 2.4009375e-05, 'epoch': 3.36}
{'loss': 0.563, 'grad_norm': 0.2825559377670288, 'learning_rate': 2.3915625000000004e-05, 'epoch': 3.41}
{'loss': 0.5405, 'grad_norm': 0.2876751720905304, 'learning_rate': 2.3821875e-05, 'epoch': 3.45}
{'loss': 0.5182, 'grad_norm': 0.33401790261268616, 'learning_rate': 2.3728125e-05, 'epoch': 3.5}
{'loss': 0.4981, 'grad_norm': 0.32221752405166626, 'learning_rate': 2.3634375e-05, 'epoch': 3.55}
{'loss': 0.482, 'grad_norm': 0.30999478697776794, 'learning_rate': 2.3540625e-05, 'epoch': 3.59}
{'loss': 0.472, 'grad_norm': 0.15514260530471802, 'learning_rate': 2.3446875000000002e-05, 'epoch': 3.64}
{'loss': 0.4675, 'grad_norm': 0.1291952282190323, 'learning_rate': 2.3353125e-05, 'epoch': 3.68}
{'loss': 0.4659, 'grad_norm': 0.057111866772174835, 'learning_rate': 2.3259374999999998e-05, 'epoch': 3.73}
{'loss': 0.4653, 'grad_norm': 0.0432114377617836, 'learning_rate': 2.3165625000000002e-05, 'epoch': 3.77}
{'loss': 0.465, 'grad_norm': 0.02134585939347744, 'learning_rate': 2.3071875e-05, 'epoch': 3.82}
{'loss': 0.4649, 'grad_norm': 0.020541194826364517, 'learning_rate': 2.2978125e-05, 'epoch': 3.86}
{'loss': 0.4648, 'grad_norm': 0.022006971761584282, 'learning_rate': 2.2884375000000002e-05, 'epoch': 3.91}
{'loss': 0.4647, 'grad_norm': 0.01768113300204277, 'learning_rate': 2.2790625e-05, 'epoch': 3.95}
{'loss': 0.4646, 'grad_norm': 0.016669882461428642, 'learning_rate': 2.2696875e-05, 'epoch': 4.0}
{'loss': 0.4646, 'grad_norm': 0.010789000429213047, 'learning_rate': 2.2603125e-05, 'epoch': 4.05}
{'loss': 0.4646, 'grad_norm': 0.010667643509805202, 'learning_rate': 2.2509375000000003e-05, 'epoch': 4.09}
{'loss': 0.4645, 'grad_norm': 0.011053169146180153, 'learning_rate': 2.2415625e-05, 'epoch': 4.14}
{'loss': 0.4645, 'grad_norm': 0.009935297071933746, 'learning_rate': 2.2321875e-05, 'epoch': 4.18}
{'loss': 0.4645, 'grad_norm': 0.012310110963881016, 'learning_rate': 2.2228125e-05, 'epoch': 4.23}
{'loss': 0.4644, 'grad_norm': 0.007055090740323067, 'learning_rate': 2.2134375e-05, 'epoch': 4.27}
{'loss': 0.4644, 'grad_norm': 0.006967074237763882, 'learning_rate': 2.2040625000000002e-05, 'epoch': 4.32}
{'loss': 0.4644, 'grad_norm': 0.00872139260172844, 'learning_rate': 2.1946875e-05, 'epoch': 4.36}
{'loss': 0.4644, 'grad_norm': 0.00822234246879816, 'learning_rate': 2.1853125e-05, 'epoch': 4.41}
{'loss': 0.4644, 'grad_norm': 0.006137849763035774, 'learning_rate': 2.1759375000000002e-05, 'epoch': 4.45}
{'loss': 0.4644, 'grad_norm': 0.005923737771809101, 'learning_rate': 2.1665625e-05, 'epoch': 4.5}
{'loss': 0.4644, 'grad_norm': 0.005043579265475273, 'learning_rate': 2.1571875e-05, 'epoch': 4.55}
{'loss': 0.4644, 'grad_norm': 0.02319347858428955, 'learning_rate': 2.1478125000000002e-05, 'epoch': 4.59}
{'loss': 0.4643, 'grad_norm': 0.004971912130713463, 'learning_rate': 2.1384375e-05, 'epoch': 4.64}
{'loss': 0.4643, 'grad_norm': 0.009052928537130356, 'learning_rate': 2.1290625e-05, 'epoch': 4.68}
{'loss': 0.4643, 'grad_norm': 0.006104897707700729, 'learning_rate': 2.1196875e-05, 'epoch': 4.73}
{'loss': 0.4643, 'grad_norm': 0.0062718172557652, 'learning_rate': 2.1103125000000003e-05, 'epoch': 4.77}
{'loss': 0.4643, 'grad_norm': 0.005670508835464716, 'learning_rate': 2.1009375e-05, 'epoch': 4.82}
{'loss': 0.4643, 'grad_norm': 0.005683473311364651, 'learning_rate': 2.0915625e-05, 'epoch': 4.86}
{'loss': 0.4643, 'grad_norm': 0.007756777573376894, 'learning_rate': 2.0821875000000003e-05, 'epoch': 4.91}
{'loss': 0.4643, 'grad_norm': 0.004445297177881002, 'learning_rate': 2.0728125e-05, 'epoch': 4.95}
{'loss': 0.4643, 'grad_norm': 0.004893554374575615, 'learning_rate': 2.0634375000000002e-05, 'epoch': 5.0}
{'loss': 0.4643, 'grad_norm': 0.003772519063204527, 'learning_rate': 2.0540625e-05, 'epoch': 5.05}
{'loss': 0.4643, 'grad_norm': 0.010437372140586376, 'learning_rate': 2.0446875e-05, 'epoch': 5.09}
{'loss': 0.4643, 'grad_norm': 0.0051013329066336155, 'learning_rate': 2.0353125000000002e-05, 'epoch': 5.14}
{'loss': 0.4643, 'grad_norm': 0.0035280990414321423, 'learning_rate': 2.0259375e-05, 'epoch': 5.18}
{'loss': 0.4643, 'grad_norm': 0.007602575700730085, 'learning_rate': 2.0165625e-05, 'epoch': 5.23}
{'loss': 0.4643, 'grad_norm': 0.0064558410085737705, 'learning_rate': 2.0071875e-05, 'epoch': 5.27}
{'loss': 0.4643, 'grad_norm': 0.004917261190712452, 'learning_rate': 1.9978125e-05, 'epoch': 5.32}
{'loss': 0.4643, 'grad_norm': 0.0033094575628638268, 'learning_rate': 1.9884375e-05, 'epoch': 5.36}
{'loss': 0.4643, 'grad_norm': 0.006339447107166052, 'learning_rate': 1.9790625e-05, 'epoch': 5.41}
{'loss': 0.4643, 'grad_norm': 0.002674342365935445, 'learning_rate': 1.9696875000000003e-05, 'epoch': 5.45}
{'loss': 0.4643, 'grad_norm': 0.0026001334190368652, 'learning_rate': 1.9603125e-05, 'epoch': 5.5}
{'loss': 0.4643, 'grad_norm': 0.002630590694025159, 'learning_rate': 1.9509374999999998e-05, 'epoch': 5.55}
{'loss': 0.4643, 'grad_norm': 0.006757140159606934, 'learning_rate': 1.9415625000000003e-05, 'epoch': 5.59}
{'loss': 0.4643, 'grad_norm': 0.0024248932022601366, 'learning_rate': 1.9321875e-05, 'epoch': 5.64}
{'loss': 0.4643, 'grad_norm': 0.0028731978964060545, 'learning_rate': 1.9228125e-05, 'epoch': 5.68}
{'loss': 0.4643, 'grad_norm': 0.00280591007322073, 'learning_rate': 1.9134375e-05, 'epoch': 5.73}
{'loss': 0.4642, 'grad_norm': 0.00259724841453135, 'learning_rate': 1.9040625e-05, 'epoch': 5.77}
{'loss': 0.4642, 'grad_norm': 0.0022445544600486755, 'learning_rate': 1.8946875e-05, 'epoch': 5.82}
{'loss': 0.4642, 'grad_norm': 0.004605736583471298, 'learning_rate': 1.8853125e-05, 'epoch': 5.86}
{'loss': 0.4642, 'grad_norm': 0.005605182144790888, 'learning_rate': 1.8759375e-05, 'epoch': 5.91}
{'loss': 0.4642, 'grad_norm': 0.0024317526258528233, 'learning_rate': 1.8665625e-05, 'epoch': 5.95}
{'loss': 0.4642, 'grad_norm': 0.004721471574157476, 'learning_rate': 1.8571875e-05, 'epoch': 6.0}
{'loss': 0.4642, 'grad_norm': 0.002774900058284402, 'learning_rate': 1.8478125e-05, 'epoch': 6.05}
{'loss': 0.4642, 'grad_norm': 0.001989364391192794, 'learning_rate': 1.8384375e-05, 'epoch': 6.09}
{'loss': 0.4642, 'grad_norm': 0.002178961643949151, 'learning_rate': 1.8290625000000002e-05, 'epoch': 6.14}
{'loss': 0.4642, 'grad_norm': 0.003167480695992708, 'learning_rate': 1.8196875e-05, 'epoch': 6.18}
{'loss': 0.4642, 'grad_norm': 0.0021172002889215946, 'learning_rate': 1.8103124999999998e-05, 'epoch': 6.23}
{'loss': 0.4642, 'grad_norm': 0.002062044572085142, 'learning_rate': 1.8009375000000002e-05, 'epoch': 6.27}
{'loss': 0.4642, 'grad_norm': 0.0021860655397176743, 'learning_rate': 1.7915625e-05, 'epoch': 6.32}
{'loss': 0.4642, 'grad_norm': 0.002422742545604706, 'learning_rate': 1.7821875e-05, 'epoch': 6.36}
{'loss': 0.4642, 'grad_norm': 0.0018190575065091252, 'learning_rate': 1.7728125e-05, 'epoch': 6.41}
{'loss': 0.4642, 'grad_norm': 0.0017817389452829957, 'learning_rate': 1.7634375e-05, 'epoch': 6.45}
{'loss': 0.4642, 'grad_norm': 0.0018191093113273382, 'learning_rate': 1.7540625e-05, 'epoch': 6.5}
{'loss': 0.4642, 'grad_norm': 0.001680269604548812, 'learning_rate': 1.7446875e-05, 'epoch': 6.55}
{'loss': 0.4642, 'grad_norm': 0.0018031448125839233, 'learning_rate': 1.7353125000000003e-05, 'epoch': 6.59}
{'loss': 0.4642, 'grad_norm': 0.0018648982513695955, 'learning_rate': 1.7259375e-05, 'epoch': 6.64}
{'loss': 0.4642, 'grad_norm': 0.002138452837243676, 'learning_rate': 1.7165625e-05, 'epoch': 6.68}
{'loss': 0.4642, 'grad_norm': 0.0029255924746394157, 'learning_rate': 1.7071875e-05, 'epoch': 6.73}
{'loss': 0.4642, 'grad_norm': 0.00182163598947227, 'learning_rate': 1.6978125e-05, 'epoch': 6.77}
{'loss': 0.4642, 'grad_norm': 0.001778797130100429, 'learning_rate': 1.6884375000000002e-05, 'epoch': 6.82}
{'loss': 0.4642, 'grad_norm': 0.001735688536427915, 'learning_rate': 1.6790625e-05, 'epoch': 6.86}
{'loss': 0.4642, 'grad_norm': 0.0019232445629313588, 'learning_rate': 1.6696874999999998e-05, 'epoch': 6.91}
{'loss': 0.4642, 'grad_norm': 0.0038792872801423073, 'learning_rate': 1.6603125000000002e-05, 'epoch': 6.95}
{'loss': 0.4642, 'grad_norm': 0.0016914294101297855, 'learning_rate': 1.6509375e-05, 'epoch': 7.0}
{'loss': 0.4642, 'grad_norm': 0.0017492023762315512, 'learning_rate': 1.6415625e-05, 'epoch': 7.05}
{'loss': 0.4642, 'grad_norm': 0.0014103372814133763, 'learning_rate': 1.6321875000000002e-05, 'epoch': 7.09}
{'loss': 0.4642, 'grad_norm': 0.0021702798549085855, 'learning_rate': 1.6228125e-05, 'epoch': 7.14}
{'loss': 0.4642, 'grad_norm': 0.0021145776845514774, 'learning_rate': 1.6134375e-05, 'epoch': 7.18}
{'loss': 0.4642, 'grad_norm': 0.0015718307113274932, 'learning_rate': 1.6040625e-05, 'epoch': 7.23}
{'loss': 0.4642, 'grad_norm': 0.0016412623226642609, 'learning_rate': 1.5946875000000003e-05, 'epoch': 7.27}
{'loss': 0.4642, 'grad_norm': 0.0013514406746253371, 'learning_rate': 1.5853125e-05, 'epoch': 7.32}
{'loss': 0.4642, 'grad_norm': 0.0023757934104651213, 'learning_rate': 1.5759375e-05, 'epoch': 7.36}
{'loss': 0.4642, 'grad_norm': 0.001517987810075283, 'learning_rate': 1.5665625e-05, 'epoch': 7.41}
{'loss': 0.4642, 'grad_norm': 0.0013865113724023104, 'learning_rate': 1.5571875e-05, 'epoch': 7.45}
{'loss': 0.4642, 'grad_norm': 0.0014916760846972466, 'learning_rate': 1.5478125000000002e-05, 'epoch': 7.5}
{'loss': 0.4642, 'grad_norm': 0.0025615289341658354, 'learning_rate': 1.5384375e-05, 'epoch': 7.55}
{'loss': 0.4642, 'grad_norm': 0.0016796075506135821, 'learning_rate': 1.5290625e-05, 'epoch': 7.59}
{'loss': 0.4642, 'grad_norm': 0.0014106259914115071, 'learning_rate': 1.5196875000000002e-05, 'epoch': 7.64}
{'loss': 0.4642, 'grad_norm': 0.001353563740849495, 'learning_rate': 1.5103125e-05, 'epoch': 7.68}
{'loss': 0.4642, 'grad_norm': 0.00117214722558856, 'learning_rate': 1.5009375000000002e-05, 'epoch': 7.73}
{'loss': 0.4642, 'grad_norm': 0.001563602709211409, 'learning_rate': 1.4915625e-05, 'epoch': 7.77}
{'loss': 0.4642, 'grad_norm': 0.0023706010542809963, 'learning_rate': 1.4821875000000001e-05, 'epoch': 7.82}
{'loss': 0.4642, 'grad_norm': 0.0012715532211586833, 'learning_rate': 1.4728125e-05, 'epoch': 7.86}
{'loss': 0.4642, 'grad_norm': 0.00167429493740201, 'learning_rate': 1.4634375e-05, 'epoch': 7.91}
{'loss': 0.4642, 'grad_norm': 0.0012091249227523804, 'learning_rate': 1.4540625e-05, 'epoch': 7.95}
{'loss': 0.4642, 'grad_norm': 0.0018969918601214886, 'learning_rate': 1.4446875e-05, 'epoch': 8.0}
{'loss': 0.4642, 'grad_norm': 0.0023389842826873064, 'learning_rate': 1.4353125000000002e-05, 'epoch': 8.05}
{'loss': 0.4642, 'grad_norm': 0.0014696879079565406, 'learning_rate': 1.4259375000000001e-05, 'epoch': 8.09}
{'loss': 0.4642, 'grad_norm': 0.0014584357850253582, 'learning_rate': 1.4165625e-05, 'epoch': 8.14}
{'loss': 0.4642, 'grad_norm': 0.0010791087988764048, 'learning_rate': 1.4071875e-05, 'epoch': 8.18}
{'loss': 0.4642, 'grad_norm': 0.0012793663190677762, 'learning_rate': 1.3978125000000001e-05, 'epoch': 8.23}
{'loss': 0.4642, 'grad_norm': 0.0010855706641450524, 'learning_rate': 1.3884375e-05, 'epoch': 8.27}
{'loss': 0.4642, 'grad_norm': 0.00282233115285635, 'learning_rate': 1.3790625000000001e-05, 'epoch': 8.32}
{'loss': 0.4642, 'grad_norm': 0.0014372393488883972, 'learning_rate': 1.3696875e-05, 'epoch': 8.36}
{'loss': 0.4642, 'grad_norm': 0.001144816866144538, 'learning_rate': 1.3603125e-05, 'epoch': 8.41}
{'loss': 0.4642, 'grad_norm': 0.0010840286267921329, 'learning_rate': 1.3509375e-05, 'epoch': 8.45}
{'loss': 0.4642, 'grad_norm': 0.0020470470190048218, 'learning_rate': 1.3415625e-05, 'epoch': 8.5}
{'loss': 0.4642, 'grad_norm': 0.0013273850781843066, 'learning_rate': 1.3321875000000002e-05, 'epoch': 8.55}
{'loss': 0.4642, 'grad_norm': 0.001084350747987628, 'learning_rate': 1.3228125e-05, 'epoch': 8.59}
{'loss': 0.4642, 'grad_norm': 0.0017502809641882777, 'learning_rate': 1.3134375e-05, 'epoch': 8.64}
{'loss': 0.4642, 'grad_norm': 0.0011386416153982282, 'learning_rate': 1.3040625e-05, 'epoch': 8.68}
{'loss': 0.4642, 'grad_norm': 0.0014086439041420817, 'learning_rate': 1.2946875000000001e-05, 'epoch': 8.73}
{'loss': 0.4642, 'grad_norm': 0.002650265349075198, 'learning_rate': 1.2853125e-05, 'epoch': 8.77}
{'loss': 0.4642, 'grad_norm': 0.0010770374210551381, 'learning_rate': 1.2759375e-05, 'epoch': 8.82}
{'loss': 0.4642, 'grad_norm': 0.0009780582040548325, 'learning_rate': 1.2665625e-05, 'epoch': 8.86}
{'loss': 0.4642, 'grad_norm': 0.0014324585208669305, 'learning_rate': 1.2571875e-05, 'epoch': 8.91}
{'loss': 0.4642, 'grad_norm': 0.0027123098261654377, 'learning_rate': 1.2478125e-05, 'epoch': 8.95}
{'loss': 0.4642, 'grad_norm': 0.0009299330413341522, 'learning_rate': 1.2384375000000001e-05, 'epoch': 9.0}
{'loss': 0.4642, 'grad_norm': 0.0014455666532739997, 'learning_rate': 1.2290625e-05, 'epoch': 9.05}
{'loss': 0.4642, 'grad_norm': 0.000972858804743737, 'learning_rate': 1.2196875e-05, 'epoch': 9.09}
{'loss': 0.4642, 'grad_norm': 0.0009310562163591385, 'learning_rate': 1.2103125000000001e-05, 'epoch': 9.14}
{'loss': 0.4642, 'grad_norm': 0.003530373563989997, 'learning_rate': 1.2009375e-05, 'epoch': 9.18}
{'loss': 0.4642, 'grad_norm': 0.0010482417419552803, 'learning_rate': 1.1915625000000002e-05, 'epoch': 9.23}
{'loss': 0.4642, 'grad_norm': 0.0011094595538452268, 'learning_rate': 1.1821875e-05, 'epoch': 9.27}
{'loss': 0.4642, 'grad_norm': 0.0009056992130354047, 'learning_rate': 1.1728125e-05, 'epoch': 9.32}
{'loss': 0.4642, 'grad_norm': 0.0010499295312911272, 'learning_rate': 1.1634375e-05, 'epoch': 9.36}
{'loss': 0.4642, 'grad_norm': 0.0010671225609257817, 'learning_rate': 1.1540625000000001e-05, 'epoch': 9.41}
{'loss': 0.4642, 'grad_norm': 0.0008629102376289666, 'learning_rate': 1.1446875e-05, 'epoch': 9.45}
{'loss': 0.4642, 'grad_norm': 0.0012572070118039846, 'learning_rate': 1.1353125e-05, 'epoch': 9.5}
{'loss': 0.4642, 'grad_norm': 0.0009391648345626891, 'learning_rate': 1.1259375e-05, 'epoch': 9.55}
{'loss': 0.4642, 'grad_norm': 0.0017383188242092729, 'learning_rate': 1.1165625e-05, 'epoch': 9.59}
{'loss': 0.4642, 'grad_norm': 0.0010961182415485382, 'learning_rate': 1.1071875000000001e-05, 'epoch': 9.64}
{'loss': 0.4642, 'grad_norm': 0.0018756990320980549, 'learning_rate': 1.0978125000000001e-05, 'epoch': 9.68}
{'loss': 0.4642, 'grad_norm': 0.000928345660213381, 'learning_rate': 1.0884375e-05, 'epoch': 9.73}
{'loss': 0.4642, 'grad_norm': 0.0008286210359074175, 'learning_rate': 1.0790625e-05, 'epoch': 9.77}
{'loss': 0.4642, 'grad_norm': 0.000918805890250951, 'learning_rate': 1.0696875e-05, 'epoch': 9.82}
{'loss': 0.4642, 'grad_norm': 0.0011582747101783752, 'learning_rate': 1.0603125e-05, 'epoch': 9.86}
{'loss': 0.4642, 'grad_norm': 0.0013348963111639023, 'learning_rate': 1.0509375000000001e-05, 'epoch': 9.91}
{'loss': 0.4642, 'grad_norm': 0.000796896347310394, 'learning_rate': 1.0415624999999999e-05, 'epoch': 9.95}
{'loss': 0.4642, 'grad_norm': 0.0012075722916051745, 'learning_rate': 1.0321875e-05, 'epoch': 10.0}
{'loss': 0.4642, 'grad_norm': 0.0009246192639693618, 'learning_rate': 1.0228125e-05, 'epoch': 10.05}
{'loss': 0.4642, 'grad_norm': 0.0009462969028390944, 'learning_rate': 1.0134375e-05, 'epoch': 10.09}
{'loss': 0.4642, 'grad_norm': 0.0008688719244673848, 'learning_rate': 1.0040625000000002e-05, 'epoch': 10.14}
{'loss': 0.4642, 'grad_norm': 0.001033050357364118, 'learning_rate': 9.946875e-06, 'epoch': 10.18}
{'loss': 0.4642, 'grad_norm': 0.0011896229116246104, 'learning_rate': 9.853125e-06, 'epoch': 10.23}
{'loss': 0.4642, 'grad_norm': 0.001393748796544969, 'learning_rate': 9.759375e-06, 'epoch': 10.27}
{'loss': 0.4642, 'grad_norm': 0.0008585734758526087, 'learning_rate': 9.665625000000001e-06, 'epoch': 10.32}
{'loss': 0.4642, 'grad_norm': 0.001166393281891942, 'learning_rate': 9.571875e-06, 'epoch': 10.36}
{'loss': 0.4642, 'grad_norm': 0.0009348163148388267, 'learning_rate': 9.478125e-06, 'epoch': 10.41}
{'loss': 0.4642, 'grad_norm': 0.0014737430028617382, 'learning_rate': 9.384375e-06, 'epoch': 10.45}
{'loss': 0.4642, 'grad_norm': 0.0010495653841644526, 'learning_rate': 9.290625e-06, 'epoch': 10.5}
