                                                                                                                                                                                                           
{'loss': 4.2712, 'grad_norm': 2.822843551635742, 'learning_rate': 2.7e-06, 'epoch': 0.14}
{'loss': 0.7119, 'grad_norm': 0.0374910794198513, 'learning_rate': 2.92859778597786e-05, 'epoch': 3.33}
{'loss': 0.7117, 'grad_norm': 0.03679943457245827, 'learning_rate': 2.923062730627306e-05, 'epoch': 3.48}
{'loss': 0.7115, 'grad_norm': 0.034946542233228683, 'learning_rate': 2.9175276752767527e-05, 'epoch': 3.62}
{'loss': 0.7113, 'grad_norm': 0.035763777792453766, 'learning_rate': 2.9119926199261994e-05, 'epoch': 3.77}
{'loss': 0.7111, 'grad_norm': 0.03618650883436203, 'learning_rate': 2.906457564575646e-05, 'epoch': 3.91}
{'loss': 0.7109, 'grad_norm': 0.03470606356859207, 'learning_rate': 2.9009225092250922e-05, 'epoch': 4.06}
{'loss': 0.7106, 'grad_norm': 0.03607972711324692, 'learning_rate': 2.895387453874539e-05, 'epoch': 4.2}
{'loss': 0.7104, 'grad_norm': 0.03662277013063431, 'learning_rate': 2.889852398523985e-05, 'epoch': 4.35}
{'loss': 0.7102, 'grad_norm': 0.037426263093948364, 'learning_rate': 2.8843173431734318e-05, 'epoch': 4.49}
{'loss': 0.7099, 'grad_norm': 0.03936251625418663, 'learning_rate': 2.8787822878228784e-05, 'epoch': 4.64}
{'loss': 0.7096, 'grad_norm': 0.04073517769575119, 'learning_rate': 2.8732472324723246e-05, 'epoch': 4.78}
{'loss': 0.7093, 'grad_norm': 0.040104400366544724, 'learning_rate': 2.8677121771217713e-05, 'epoch': 4.93}
{'loss': 0.709, 'grad_norm': 0.04395602270960808, 'learning_rate': 2.862177121771218e-05, 'epoch': 5.07}
{'loss': 0.7086, 'grad_norm': 0.04508195444941521, 'learning_rate': 2.8566420664206645e-05, 'epoch': 5.22}
{'loss': 0.7082, 'grad_norm': 0.04705522209405899, 'learning_rate': 2.8511070110701108e-05, 'epoch': 5.36}
{'loss': 0.7077, 'grad_norm': 0.04939557984471321, 'learning_rate': 2.845571955719557e-05, 'epoch': 5.51}
{'loss': 0.7072, 'grad_norm': 0.053850673139095306, 'learning_rate': 2.8400369003690037e-05, 'epoch': 5.65}
{'loss': 0.7066, 'grad_norm': 0.054497890174388885, 'learning_rate': 2.8345018450184503e-05, 'epoch': 5.8}
{'loss': 0.7059, 'grad_norm': 0.061162836849689484, 'learning_rate': 2.828966789667897e-05, 'epoch': 5.94}
{'loss': 0.7051, 'grad_norm': 0.07034827023744583, 'learning_rate': 2.823431734317343e-05, 'epoch': 6.09}
{'loss': 0.7042, 'grad_norm': 0.0773826614022255, 'learning_rate': 2.8178966789667898e-05, 'epoch': 6.23}
{'loss': 0.7031, 'grad_norm': 0.08760900050401688, 'learning_rate': 2.8123616236162364e-05, 'epoch': 6.38}
{'loss': 0.7018, 'grad_norm': 0.10204121470451355, 'learning_rate': 2.806826568265683e-05, 'epoch': 6.52}
{'loss': 0.7, 'grad_norm': 0.11104681342840195, 'learning_rate': 2.801291512915129e-05, 'epoch': 6.67}
{'loss': 0.698, 'grad_norm': 0.11180562525987625, 'learning_rate': 2.7957564575645756e-05, 'epoch': 6.81}
{'loss': 0.6957, 'grad_norm': 0.10675843060016632, 'learning_rate': 2.7902214022140222e-05, 'epoch': 6.96}
{'loss': 0.6933, 'grad_norm': 0.10471725463867188, 'learning_rate': 2.7846863468634688e-05, 'epoch': 7.1}
{'loss': 0.691, 'grad_norm': 0.09834825247526169, 'learning_rate': 2.7791512915129154e-05, 'epoch': 7.25}
{'loss': 0.6888, 'grad_norm': 0.0882825031876564, 'learning_rate': 2.7736162361623617e-05, 'epoch': 7.39}
{'loss': 0.6867, 'grad_norm': 0.07829739153385162, 'learning_rate': 2.7680811808118083e-05, 'epoch': 7.54}
{'loss': 0.6848, 'grad_norm': 0.07094219326972961, 'learning_rate': 2.7625461254612546e-05, 'epoch': 7.68}
{'loss': 0.6829, 'grad_norm': 0.06925953179597855, 'learning_rate': 2.7570110701107012e-05, 'epoch': 7.83}
{'loss': 0.681, 'grad_norm': 0.06815557181835175, 'learning_rate': 2.7514760147601475e-05, 'epoch': 7.97}
{'loss': 0.679, 'grad_norm': 0.06602924317121506, 'learning_rate': 2.745940959409594e-05, 'epoch': 8.12}
{'loss': 0.6772, 'grad_norm': 0.06775446981191635, 'learning_rate': 2.7404059040590407e-05, 'epoch': 8.26}
{'loss': 0.6752, 'grad_norm': 0.07056532055139542, 'learning_rate': 2.7348708487084873e-05, 'epoch': 8.41}
{'loss': 0.6732, 'grad_norm': 0.06891283392906189, 'learning_rate': 2.7293357933579336e-05, 'epoch': 8.55}
{'loss': 0.671, 'grad_norm': 0.0716702938079834, 'learning_rate': 2.7238007380073802e-05, 'epoch': 8.7}
{'loss': 0.6688, 'grad_norm': 0.07427790015935898, 'learning_rate': 2.7182656826568265e-05, 'epoch': 8.84}
{'loss': 0.6663, 'grad_norm': 0.08260706067085266, 'learning_rate': 2.712730627306273e-05, 'epoch': 8.99}
{'loss': 0.6637, 'grad_norm': 0.0863390862941742, 'learning_rate': 2.7071955719557197e-05, 'epoch': 9.13}
{'loss': 0.6608, 'grad_norm': 0.09465603530406952, 'learning_rate': 2.701660516605166e-05, 'epoch': 9.28}
{'loss': 0.6575, 'grad_norm': 0.10642369836568832, 'learning_rate': 2.6961254612546126e-05, 'epoch': 9.42}
{'loss': 0.6536, 'grad_norm': 0.11540614068508148, 'learning_rate': 2.6905904059040592e-05, 'epoch': 9.57}
{'loss': 0.6493, 'grad_norm': 0.13624680042266846, 'learning_rate': 2.6850553505535058e-05, 'epoch': 9.71}
{'loss': 0.6442, 'grad_norm': 0.1713317334651947, 'learning_rate': 2.679520295202952e-05, 'epoch': 9.86}
{'loss': 0.6372, 'grad_norm': 0.26599782705307007, 'learning_rate': 2.6739852398523984e-05, 'epoch': 10.0}
{'loss': 0.6247, 'grad_norm': 0.6418333053588867, 'learning_rate': 2.668450184501845e-05, 'epoch': 10.14}
{'loss': 0.6002, 'grad_norm': 2.5455708503723145, 'learning_rate': 2.6629151291512916e-05, 'epoch': 10.29}
{'loss': 0.5766, 'grad_norm': 0.6316770315170288, 'learning_rate': 2.6573800738007382e-05, 'epoch': 10.43}
{'loss': 0.5548, 'grad_norm': 0.5292813181877136, 'learning_rate': 2.6518450184501845e-05, 'epoch': 10.58}
{'loss': 0.5309, 'grad_norm': 0.2785329222679138, 'learning_rate': 2.646309963099631e-05, 'epoch': 10.72}
{'loss': 0.509, 'grad_norm': 0.5073558688163757, 'learning_rate': 2.6407749077490777e-05, 'epoch': 10.87}
{'loss': 0.4901, 'grad_norm': 0.2722965180873871, 'learning_rate': 2.635239852398524e-05, 'epoch': 11.01}
{'loss': 0.4784, 'grad_norm': 0.25189897418022156, 'learning_rate': 2.6297047970479703e-05, 'epoch': 11.16}
{'loss': 0.4714, 'grad_norm': 0.13415642082691193, 'learning_rate': 2.624169741697417e-05, 'epoch': 11.3}
{'loss': 0.4682, 'grad_norm': 0.11155082285404205, 'learning_rate': 2.6186346863468635e-05, 'epoch': 11.45}
{'loss': 0.4668, 'grad_norm': 0.07110075652599335, 'learning_rate': 2.61309963099631e-05, 'epoch': 11.59}
{'loss': 0.466, 'grad_norm': 0.04676845297217369, 'learning_rate': 2.6075645756457567e-05, 'epoch': 11.74}
{'loss': 0.4655, 'grad_norm': 0.03435642272233963, 'learning_rate': 2.602029520295203e-05, 'epoch': 11.88}
{'loss': 0.4652, 'grad_norm': 0.039688192307949066, 'learning_rate': 2.5964944649446496e-05, 'epoch': 12.03}
{'loss': 0.465, 'grad_norm': 0.03883786499500275, 'learning_rate': 2.590959409594096e-05, 'epoch': 12.17}
{'loss': 0.4649, 'grad_norm': 0.030571740120649338, 'learning_rate': 2.5854243542435425e-05, 'epoch': 12.32}
{'loss': 0.4648, 'grad_norm': 0.019201377406716347, 'learning_rate': 2.5798892988929888e-05, 'epoch': 12.46}
{'loss': 0.4648, 'grad_norm': 0.02664610929787159, 'learning_rate': 2.5743542435424354e-05, 'epoch': 12.61}
{'loss': 0.4647, 'grad_norm': 0.01315662357956171, 'learning_rate': 2.568819188191882e-05, 'epoch': 12.75}
{'loss': 0.4646, 'grad_norm': 0.01436588540673256, 'learning_rate': 2.5632841328413286e-05, 'epoch': 12.9}
{'loss': 0.4646, 'grad_norm': 0.009408019483089447, 'learning_rate': 2.5577490774907753e-05, 'epoch': 13.04}
{'loss': 0.4645, 'grad_norm': 0.009242825210094452, 'learning_rate': 2.5522140221402215e-05, 'epoch': 13.19}
{'loss': 0.4645, 'grad_norm': 0.0076626967638731, 'learning_rate': 2.5466789667896678e-05, 'epoch': 13.33}
{'loss': 0.4645, 'grad_norm': 0.00769801577553153, 'learning_rate': 2.5411439114391144e-05, 'epoch': 13.48}
{'loss': 0.4645, 'grad_norm': 0.007493143435567617, 'learning_rate': 2.535608856088561e-05, 'epoch': 13.62}
{'loss': 0.4645, 'grad_norm': 0.00950551126152277, 'learning_rate': 2.5300738007380073e-05, 'epoch': 13.77}
{'loss': 0.4644, 'grad_norm': 0.011172827333211899, 'learning_rate': 2.524538745387454e-05, 'epoch': 13.91}
{'loss': 0.4644, 'grad_norm': 0.0066913641057908535, 'learning_rate': 2.5190036900369005e-05, 'epoch': 14.06}
{'loss': 0.4644, 'grad_norm': 0.006304176989942789, 'learning_rate': 2.513468634686347e-05, 'epoch': 14.2}
{'loss': 0.4644, 'grad_norm': 0.010431033559143543, 'learning_rate': 2.507933579335793e-05, 'epoch': 14.35}
{'loss': 0.4644, 'grad_norm': 0.008928101509809494, 'learning_rate': 2.5023985239852397e-05, 'epoch': 14.49}
{'loss': 0.4644, 'grad_norm': 0.005384088959544897, 'learning_rate': 2.4968634686346863e-05, 'epoch': 14.64}
{'loss': 0.4644, 'grad_norm': 0.005715797655284405, 'learning_rate': 2.491328413284133e-05, 'epoch': 14.78}
{'loss': 0.4644, 'grad_norm': 0.00733145559206605, 'learning_rate': 2.4857933579335796e-05, 'epoch': 14.93}
{'loss': 0.4643, 'grad_norm': 0.0048218718729913235, 'learning_rate': 2.480258302583026e-05, 'epoch': 15.07}
{'loss': 0.4643, 'grad_norm': 0.0056961472146213055, 'learning_rate': 2.4747232472324725e-05, 'epoch': 15.22}
{'loss': 0.4643, 'grad_norm': 0.007377802859991789, 'learning_rate': 2.469188191881919e-05, 'epoch': 15.36}
{'loss': 0.4643, 'grad_norm': 0.006822317838668823, 'learning_rate': 2.4636531365313653e-05, 'epoch': 15.51}
{'loss': 0.4643, 'grad_norm': 0.0036880976986140013, 'learning_rate': 2.4581180811808116e-05, 'epoch': 15.65}
{'loss': 0.4643, 'grad_norm': 0.0035417138133198023, 'learning_rate': 2.4525830258302582e-05, 'epoch': 15.8}
{'loss': 0.4643, 'grad_norm': 0.005033095832914114, 'learning_rate': 2.447047970479705e-05, 'epoch': 15.94}
{'loss': 0.4643, 'grad_norm': 0.0034941337071359158, 'learning_rate': 2.4415129151291515e-05, 'epoch': 16.09}
{'loss': 0.4643, 'grad_norm': 0.0035575982183218002, 'learning_rate': 2.435977859778598e-05, 'epoch': 16.23}
{'loss': 0.4643, 'grad_norm': 0.016875719651579857, 'learning_rate': 2.4304428044280444e-05, 'epoch': 16.38}
{'loss': 0.4643, 'grad_norm': 0.003669981611892581, 'learning_rate': 2.4249077490774906e-05, 'epoch': 16.52}
{'loss': 0.4643, 'grad_norm': 0.0034131647553294897, 'learning_rate': 2.4193726937269372e-05, 'epoch': 16.67}
{'loss': 0.4643, 'grad_norm': 0.00304337777197361, 'learning_rate': 2.413837638376384e-05, 'epoch': 16.81}
{'loss': 0.4643, 'grad_norm': 0.004829117096960545, 'learning_rate': 2.40830258302583e-05, 'epoch': 16.96}
{'loss': 0.4643, 'grad_norm': 0.004699816927313805, 'learning_rate': 2.4027675276752768e-05, 'epoch': 17.1}
{'loss': 0.4643, 'grad_norm': 0.003113592742010951, 'learning_rate': 2.3972324723247234e-05, 'epoch': 17.25}
{'loss': 0.4643, 'grad_norm': 0.004053800832480192, 'learning_rate': 2.39169741697417e-05, 'epoch': 17.39}
{'loss': 0.4643, 'grad_norm': 0.0025027308147400618, 'learning_rate': 2.3861623616236166e-05, 'epoch': 17.54}
{'loss': 0.4643, 'grad_norm': 0.0036792948376387358, 'learning_rate': 2.3806273062730625e-05, 'epoch': 17.68}
{'loss': 0.4643, 'grad_norm': 0.004774616099894047, 'learning_rate': 2.375092250922509e-05, 'epoch': 17.83}
{'loss': 0.4643, 'grad_norm': 0.004085121210664511, 'learning_rate': 2.3695571955719558e-05, 'epoch': 17.97}
{'loss': 0.4643, 'grad_norm': 0.0051678819581866264, 'learning_rate': 2.3640221402214024e-05, 'epoch': 18.12}
{'loss': 0.4642, 'grad_norm': 0.005247981287539005, 'learning_rate': 2.3584870848708487e-05, 'epoch': 18.26}
{'loss': 0.4642, 'grad_norm': 0.00220489501953125, 'learning_rate': 2.3529520295202953e-05, 'epoch': 18.41}
{'loss': 0.4642, 'grad_norm': 0.005346327088773251, 'learning_rate': 2.347416974169742e-05, 'epoch': 18.55}
{'loss': 0.4642, 'grad_norm': 0.0021874583326280117, 'learning_rate': 2.3418819188191885e-05, 'epoch': 18.7}
{'loss': 0.4642, 'grad_norm': 0.002343588275834918, 'learning_rate': 2.3363468634686348e-05, 'epoch': 18.84}
{'loss': 0.4642, 'grad_norm': 0.0026340929325670004, 'learning_rate': 2.330811808118081e-05, 'epoch': 18.99}
{'loss': 0.4642, 'grad_norm': 0.0033562430180609226, 'learning_rate': 2.3252767527675277e-05, 'epoch': 19.13}
{'loss': 0.4642, 'grad_norm': 0.0023710213135927916, 'learning_rate': 2.3197416974169743e-05, 'epoch': 19.28}
{'loss': 0.4642, 'grad_norm': 0.0021846513263881207, 'learning_rate': 2.314206642066421e-05, 'epoch': 19.42}
{'loss': 0.4642, 'grad_norm': 0.003855271264910698, 'learning_rate': 2.3086715867158672e-05, 'epoch': 19.57}
{'loss': 0.4642, 'grad_norm': 0.0019466823432594538, 'learning_rate': 2.3031365313653138e-05, 'epoch': 19.71}
{'loss': 0.4642, 'grad_norm': 0.0018194637959823012, 'learning_rate': 2.29760147601476e-05, 'epoch': 19.86}
{'loss': 0.4642, 'grad_norm': 0.0024914166424423456, 'learning_rate': 2.2920664206642067e-05, 'epoch': 20.0}
{'loss': 0.4642, 'grad_norm': 0.0018474295502528548, 'learning_rate': 2.286531365313653e-05, 'epoch': 20.14}
{'loss': 0.4642, 'grad_norm': 0.00370789784938097, 'learning_rate': 2.2809963099630996e-05, 'epoch': 20.29}
{'loss': 0.4642, 'grad_norm': 0.0022846919018775225, 'learning_rate': 2.2754612546125462e-05, 'epoch': 20.43}
{'loss': 0.4642, 'grad_norm': 0.0020192002411931753, 'learning_rate': 2.2699261992619928e-05, 'epoch': 20.58}
{'loss': 0.4642, 'grad_norm': 0.0022907243110239506, 'learning_rate': 2.2643911439114394e-05, 'epoch': 20.72}
{'loss': 0.4642, 'grad_norm': 0.0017245847266167402, 'learning_rate': 2.2588560885608857e-05, 'epoch': 20.87}
{'loss': 0.4642, 'grad_norm': 0.0035904450342059135, 'learning_rate': 2.253321033210332e-05, 'epoch': 21.01}
{'loss': 0.4642, 'grad_norm': 0.001956688007339835, 'learning_rate': 2.2477859778597786e-05, 'epoch': 21.16}
{'loss': 0.4642, 'grad_norm': 0.003964902367442846, 'learning_rate': 2.2422509225092252e-05, 'epoch': 21.3}
{'loss': 0.4642, 'grad_norm': 0.0018543739570304751, 'learning_rate': 2.2367158671586715e-05, 'epoch': 21.45}
{'loss': 0.4642, 'grad_norm': 0.002136219758540392, 'learning_rate': 2.231180811808118e-05, 'epoch': 21.59}
{'loss': 0.4642, 'grad_norm': 0.001563437283039093, 'learning_rate': 2.2256457564575647e-05, 'epoch': 21.74}
{'loss': 0.4642, 'grad_norm': 0.003232107497751713, 'learning_rate': 2.2201107011070113e-05, 'epoch': 21.88}
{'loss': 0.4642, 'grad_norm': 0.0014360675122588873, 'learning_rate': 2.214575645756458e-05, 'epoch': 22.03}
{'loss': 0.4642, 'grad_norm': 0.0013905517989769578, 'learning_rate': 2.209040590405904e-05, 'epoch': 22.17}
{'loss': 0.4642, 'grad_norm': 0.0015551431570202112, 'learning_rate': 2.2035055350553505e-05, 'epoch': 22.32}
{'loss': 0.4642, 'grad_norm': 0.001345645054243505, 'learning_rate': 2.197970479704797e-05, 'epoch': 22.46}
{'loss': 0.4642, 'grad_norm': 0.0013038039905950427, 'learning_rate': 2.1924354243542437e-05, 'epoch': 22.61}
{'loss': 0.4642, 'grad_norm': 0.0014219209551811218, 'learning_rate': 2.18690036900369e-05, 'epoch': 22.75}
{'loss': 0.4642, 'grad_norm': 0.0012811894994229078, 'learning_rate': 2.1813653136531366e-05, 'epoch': 22.9}
{'loss': 0.4642, 'grad_norm': 0.0028768230695277452, 'learning_rate': 2.1758302583025832e-05, 'epoch': 23.04}
{'loss': 0.4642, 'grad_norm': 0.001397337531670928, 'learning_rate': 2.1702952029520295e-05, 'epoch': 23.19}
{'loss': 0.4642, 'grad_norm': 0.001205051550641656, 'learning_rate': 2.164760147601476e-05, 'epoch': 23.33}
{'loss': 0.4642, 'grad_norm': 0.0032199176494032145, 'learning_rate': 2.1592250922509224e-05, 'epoch': 23.48}
{'loss': 0.4642, 'grad_norm': 0.00133415381424129, 'learning_rate': 2.153690036900369e-05, 'epoch': 23.62}
{'loss': 0.4642, 'grad_norm': 0.001398444757796824, 'learning_rate': 2.1481549815498156e-05, 'epoch': 23.77}
{'loss': 0.4642, 'grad_norm': 0.0011586962500587106, 'learning_rate': 2.1426199261992622e-05, 'epoch': 23.91}
{'loss': 0.4642, 'grad_norm': 0.0041816760785877705, 'learning_rate': 2.1370848708487085e-05, 'epoch': 24.06}
{'loss': 0.4642, 'grad_norm': 0.001336736953817308, 'learning_rate': 2.131549815498155e-05, 'epoch': 24.2}
{'loss': 0.4642, 'grad_norm': 0.0013159089721739292, 'learning_rate': 2.1260147601476014e-05, 'epoch': 24.35}
{'loss': 0.4642, 'grad_norm': 0.0015142204938456416, 'learning_rate': 2.120479704797048e-05, 'epoch': 24.49}
{'loss': 0.4642, 'grad_norm': 0.001911619328893721, 'learning_rate': 2.1149446494464946e-05, 'epoch': 24.64}
{'loss': 0.4642, 'grad_norm': 0.0012569347163662314, 'learning_rate': 2.109409594095941e-05, 'epoch': 24.78}
{'loss': 0.4642, 'grad_norm': 0.0011123610893264413, 'learning_rate': 2.1038745387453875e-05, 'epoch': 24.93}
{'loss': 0.4642, 'grad_norm': 0.0017834934405982494, 'learning_rate': 2.098339483394834e-05, 'epoch': 25.07}
{'loss': 0.4642, 'grad_norm': 0.0020336038433015347, 'learning_rate': 2.0928044280442808e-05, 'epoch': 25.22}
{'loss': 0.4642, 'grad_norm': 0.0012380537809804082, 'learning_rate': 2.087269372693727e-05, 'epoch': 25.36}
{'loss': 0.4642, 'grad_norm': 0.0015495832776650786, 'learning_rate': 2.0817343173431733e-05, 'epoch': 25.51}
{'loss': 0.4642, 'grad_norm': 0.0010654920479282737, 'learning_rate': 2.07619926199262e-05, 'epoch': 25.65}
{'loss': 0.4642, 'grad_norm': 0.0011228801449760795, 'learning_rate': 2.0706642066420665e-05, 'epoch': 25.8}
{'loss': 0.4642, 'grad_norm': 0.0011894362978637218, 'learning_rate': 2.0651291512915128e-05, 'epoch': 25.94}
{'loss': 0.4642, 'grad_norm': 0.0012498104479163885, 'learning_rate': 2.0595940959409594e-05, 'epoch': 26.09}
{'loss': 0.4642, 'grad_norm': 0.0010565334232524037, 'learning_rate': 2.054059040590406e-05, 'epoch': 26.23}
{'loss': 0.4642, 'grad_norm': 0.0013550827279686928, 'learning_rate': 2.0485239852398527e-05, 'epoch': 26.38}
{'loss': 0.4642, 'grad_norm': 0.0027409738395363092, 'learning_rate': 2.042988929889299e-05, 'epoch': 26.52}
{'loss': 0.4642, 'grad_norm': 0.0015590041875839233, 'learning_rate': 2.0374538745387452e-05, 'epoch': 26.67}
{'loss': 0.4642, 'grad_norm': 0.0028908834792673588, 'learning_rate': 2.0319188191881918e-05, 'epoch': 26.81}
{'loss': 0.4642, 'grad_norm': 0.0022716003004461527, 'learning_rate': 2.0263837638376384e-05, 'epoch': 26.96}
{'loss': 0.4642, 'grad_norm': 0.0017001783708110452, 'learning_rate': 2.020848708487085e-05, 'epoch': 27.1}
{'loss': 0.4642, 'grad_norm': 0.0009271525195799768, 'learning_rate': 2.0153136531365313e-05, 'epoch': 27.25}
{'loss': 0.4642, 'grad_norm': 0.0016611114842817187, 'learning_rate': 2.009778597785978e-05, 'epoch': 27.39}
{'loss': 0.4642, 'grad_norm': 0.000834796519484371, 'learning_rate': 2.0042435424354246e-05, 'epoch': 27.54}
{'loss': 0.4642, 'grad_norm': 0.000976561801508069, 'learning_rate': 1.998708487084871e-05, 'epoch': 27.68}
{'loss': 0.4642, 'grad_norm': 0.0013747472548857331, 'learning_rate': 1.9931734317343175e-05, 'epoch': 27.83}
{'loss': 0.4642, 'grad_norm': 0.0010150035377591848, 'learning_rate': 1.9876383763837637e-05, 'epoch': 27.97}
{'loss': 0.4642, 'grad_norm': 0.001204620348289609, 'learning_rate': 1.9821033210332103e-05, 'epoch': 28.12}
{'loss': 0.4642, 'grad_norm': 0.0010340544395148754, 'learning_rate': 1.976568265682657e-05, 'epoch': 28.26}
{'loss': 0.4642, 'grad_norm': 0.0012590833939611912, 'learning_rate': 1.9710332103321036e-05, 'epoch': 28.41}
{'loss': 0.4642, 'grad_norm': 0.0013122600503265858, 'learning_rate': 1.96549815498155e-05, 'epoch': 28.55}
{'loss': 0.4642, 'grad_norm': 0.001096711726859212, 'learning_rate': 1.959963099630996e-05, 'epoch': 28.7}
{'loss': 0.4642, 'grad_norm': 0.0009220974170602858, 'learning_rate': 1.9544280442804427e-05, 'epoch': 28.84}
{'loss': 0.4642, 'grad_norm': 0.0008874359773471951, 'learning_rate': 1.9488929889298894e-05, 'epoch': 28.99}
{'loss': 0.4642, 'grad_norm': 0.0027510742656886578, 'learning_rate': 1.943357933579336e-05, 'epoch': 29.13}
{'loss': 0.4642, 'grad_norm': 0.002836032537743449, 'learning_rate': 1.9378228782287822e-05, 'epoch': 29.28}
{'loss': 0.4642, 'grad_norm': 0.0027500486467033625, 'learning_rate': 1.932287822878229e-05, 'epoch': 29.42}
{'loss': 0.4642, 'grad_norm': 0.0009087972575798631, 'learning_rate': 1.9267527675276755e-05, 'epoch': 29.57}
{'loss': 0.4642, 'grad_norm': 0.0013207833981141448, 'learning_rate': 1.921217712177122e-05, 'epoch': 29.71}
{'loss': 0.4642, 'grad_norm': 0.001402361667715013, 'learning_rate': 1.915682656826568e-05, 'epoch': 29.86}
{'loss': 0.4642, 'grad_norm': 0.001594347762875259, 'learning_rate': 1.9101476014760146e-05, 'epoch': 30.0}
{'loss': 0.4642, 'grad_norm': 0.001434195670299232, 'learning_rate': 1.9046125461254613e-05, 'epoch': 30.14}
{'loss': 0.4642, 'grad_norm': 0.0008497766684740782, 'learning_rate': 1.899077490774908e-05, 'epoch': 30.29}
{'loss': 0.4642, 'grad_norm': 0.0007810517563484609, 'learning_rate': 1.8935424354243545e-05, 'epoch': 30.43}
{'loss': 0.4642, 'grad_norm': 0.0022368563804775476, 'learning_rate': 1.8880073800738008e-05, 'epoch': 30.58}
{'loss': 0.4642, 'grad_norm': 0.0014399465871974826, 'learning_rate': 1.8824723247232474e-05, 'epoch': 30.72}
{'loss': 0.4642, 'grad_norm': 0.0008307525422424078, 'learning_rate': 1.876937269372694e-05, 'epoch': 30.87}
{'loss': 0.4642, 'grad_norm': 0.0006828288896940649, 'learning_rate': 1.8714022140221403e-05, 'epoch': 31.01}
{'loss': 0.4642, 'grad_norm': 0.000825537194032222, 'learning_rate': 1.8658671586715865e-05, 'epoch': 31.16}
{'loss': 0.4642, 'grad_norm': 0.0010672287316992879, 'learning_rate': 1.860332103321033e-05, 'epoch': 31.3}
{'loss': 0.4642, 'grad_norm': 0.0007190895266830921, 'learning_rate': 1.8547970479704798e-05, 'epoch': 31.45}
{'loss': 0.4642, 'grad_norm': 0.0006944246706552804, 'learning_rate': 1.8492619926199264e-05, 'epoch': 31.59}
{'loss': 0.4642, 'grad_norm': 0.0014630402438342571, 'learning_rate': 1.8437269372693727e-05, 'epoch': 31.74}
{'loss': 0.4642, 'grad_norm': 0.001140926848165691, 'learning_rate': 1.8381918819188193e-05, 'epoch': 31.88}
{'loss': 0.4642, 'grad_norm': 0.0006566479569301009, 'learning_rate': 1.8326568265682656e-05, 'epoch': 32.03}
{'loss': 0.4642, 'grad_norm': 0.0012720638187602162, 'learning_rate': 1.8271217712177122e-05, 'epoch': 32.17}
{'loss': 0.4642, 'grad_norm': 0.0007713941158726811, 'learning_rate': 1.8215867158671588e-05, 'epoch': 32.32}
{'loss': 0.4642, 'grad_norm': 0.0009507758659310639, 'learning_rate': 1.816051660516605e-05, 'epoch': 32.46}
{'loss': 0.4642, 'grad_norm': 0.001142430119216442, 'learning_rate': 1.8105166051660517e-05, 'epoch': 32.61}
