                                                                                                                                                                                                            
{'loss': 4.2711, 'grad_norm': 2.9577267169952393, 'learning_rate': 2.7e-06, 'epoch': 0.3}
{'loss': 0.7118, 'grad_norm': 0.04927646741271019, 'learning_rate': 2.3379310344827586e-05, 'epoch': 6.78}
{'loss': 0.7115, 'grad_norm': 0.0449959821999073, 'learning_rate': 2.2862068965517242e-05, 'epoch': 7.06}
{'loss': 0.7112, 'grad_norm': 0.043921731412410736, 'learning_rate': 2.23448275862069e-05, 'epoch': 7.36}
{'loss': 0.711, 'grad_norm': 0.046210117638111115, 'learning_rate': 2.182758620689655e-05, 'epoch': 7.66}
{'loss': 0.7108, 'grad_norm': 0.045212410390377045, 'learning_rate': 2.1310344827586208e-05, 'epoch': 7.96}
{'loss': 0.7106, 'grad_norm': 0.043824538588523865, 'learning_rate': 2.0793103448275864e-05, 'epoch': 8.24}
{'loss': 0.7103, 'grad_norm': 0.04712703451514244, 'learning_rate': 2.0275862068965517e-05, 'epoch': 8.54}
{'loss': 0.7101, 'grad_norm': 0.04734300076961517, 'learning_rate': 1.9758620689655173e-05, 'epoch': 8.84}
{'loss': 0.7099, 'grad_norm': 0.048285290598869324, 'learning_rate': 1.9241379310344826e-05, 'epoch': 9.12}
{'loss': 0.7096, 'grad_norm': 0.04865259304642677, 'learning_rate': 1.8724137931034482e-05, 'epoch': 9.42}
{'loss': 0.7094, 'grad_norm': 0.05014938488602638, 'learning_rate': 1.820689655172414e-05, 'epoch': 9.72}
{'loss': 0.7092, 'grad_norm': 0.05213141441345215, 'learning_rate': 1.768965517241379e-05, 'epoch': 10.0}
{'loss': 0.7089, 'grad_norm': 0.054255448281764984, 'learning_rate': 1.717241379310345e-05, 'epoch': 10.3}
{'loss': 0.7086, 'grad_norm': 0.056061264127492905, 'learning_rate': 1.6655172413793104e-05, 'epoch': 10.6}
{'loss': 0.7083, 'grad_norm': 0.05376537889242172, 'learning_rate': 1.6137931034482757e-05, 'epoch': 10.9}
{'loss': 0.7081, 'grad_norm': 0.06012788042426109, 'learning_rate': 1.5620689655172417e-05, 'epoch': 11.18}
{'loss': 0.7077, 'grad_norm': 0.061844803392887115, 'learning_rate': 1.510344827586207e-05, 'epoch': 11.48}
{'loss': 0.7074, 'grad_norm': 0.06493378430604935, 'learning_rate': 1.4586206896551724e-05, 'epoch': 11.78}
{'loss': 0.707, 'grad_norm': 0.06596415489912033, 'learning_rate': 1.406896551724138e-05, 'epoch': 12.06}
{'loss': 0.7067, 'grad_norm': 0.07135183364152908, 'learning_rate': 1.3551724137931035e-05, 'epoch': 12.36}
{'loss': 0.7062, 'grad_norm': 0.07477986812591553, 'learning_rate': 1.303448275862069e-05, 'epoch': 12.66}
{'loss': 0.7059, 'grad_norm': 0.07636180520057678, 'learning_rate': 1.2517241379310346e-05, 'epoch': 12.96}
{'loss': 0.7054, 'grad_norm': 0.08241993933916092, 'learning_rate': 1.2e-05, 'epoch': 13.24}
{'loss': 0.705, 'grad_norm': 0.08343059569597244, 'learning_rate': 1.1482758620689655e-05, 'epoch': 13.54}
{'loss': 0.7044, 'grad_norm': 0.09315115958452225, 'learning_rate': 1.0965517241379311e-05, 'epoch': 13.84}
{'loss': 0.7039, 'grad_norm': 0.09648328274488449, 'learning_rate': 1.0448275862068966e-05, 'epoch': 14.12}
{'loss': 0.7034, 'grad_norm': 0.10394343733787537, 'learning_rate': 9.93103448275862e-06, 'epoch': 14.42}
{'loss': 0.7027, 'grad_norm': 0.10693786293268204, 'learning_rate': 9.413793103448277e-06, 'epoch': 14.72}
{'loss': 0.7021, 'grad_norm': 0.11339984834194183, 'learning_rate': 8.896551724137931e-06, 'epoch': 15.0}
{'loss': 0.7015, 'grad_norm': 0.11413046717643738, 'learning_rate': 8.379310344827586e-06, 'epoch': 15.3}
{'loss': 0.7009, 'grad_norm': 0.11424520611763, 'learning_rate': 7.862068965517242e-06, 'epoch': 15.6}
{'loss': 0.7003, 'grad_norm': 0.11599288880825043, 'learning_rate': 7.3448275862068966e-06, 'epoch': 15.9}
{'loss': 0.6998, 'grad_norm': 0.11526834964752197, 'learning_rate': 6.827586206896552e-06, 'epoch': 16.18}
{'loss': 0.6993, 'grad_norm': 0.11347507685422897, 'learning_rate': 6.310344827586207e-06, 'epoch': 16.48}
{'loss': 0.6988, 'grad_norm': 0.11274119466543198, 'learning_rate': 5.793103448275862e-06, 'epoch': 16.78}
{'loss': 0.6983, 'grad_norm': 0.112544946372509, 'learning_rate': 5.275862068965517e-06, 'epoch': 17.06}
{'loss': 0.6979, 'grad_norm': 0.11129999160766602, 'learning_rate': 4.758620689655173e-06, 'epoch': 17.36}
{'loss': 0.6975, 'grad_norm': 0.11146115511655807, 'learning_rate': 4.241379310344828e-06, 'epoch': 17.66}
{'loss': 0.6971, 'grad_norm': 0.11009720712900162, 'learning_rate': 3.724137931034483e-06, 'epoch': 17.96}
{'loss': 0.697, 'grad_norm': 0.10902999341487885, 'learning_rate': 3.2068965517241382e-06, 'epoch': 18.24}
{'loss': 0.6967, 'grad_norm': 0.10987145453691483, 'learning_rate': 2.6896551724137932e-06, 'epoch': 18.54}
{'loss': 0.6966, 'grad_norm': 0.10873167961835861, 'learning_rate': 2.1724137931034487e-06, 'epoch': 18.84}
{'loss': 0.6964, 'grad_norm': 0.10861861705780029, 'learning_rate': 1.6551724137931035e-06, 'epoch': 19.12}
{'loss': 0.6963, 'grad_norm': 0.10958187282085419, 'learning_rate': 1.1379310344827587e-06, 'epoch': 19.42}
{'loss': 0.696, 'grad_norm': 0.10978737473487854, 'learning_rate': 6.206896551724138e-07, 'epoch': 19.72}
{'loss': 0.6961, 'grad_norm': 0.1094915121793747, 'learning_rate': 1.0344827586206897e-07, 'epoch': 20.0}
{'train_runtime': 110.8551, 'train_samples_per_second': 24.176, 'train_steps_per_second': 6.134, 'train_loss': 1.1731613867423114, 'epoch': 20.0}

 If there's a warning about missing keys above, please disregard :)
