                                                                                                                                                                                                            
{'loss': 4.2713, 'grad_norm': 2.918509006500244, 'learning_rate': 2.7e-06, 'epoch': 0.3}
{'loss': 0.7135, 'grad_norm': 0.07543966919183731, 'learning_rate': 2.3896551724137933e-05, 'epoch': 6.48}
{'loss': 0.7127, 'grad_norm': 0.06046954542398453, 'learning_rate': 2.3379310344827586e-05, 'epoch': 6.78}
{'loss': 0.7121, 'grad_norm': 0.047048937529325485, 'learning_rate': 2.2862068965517242e-05, 'epoch': 7.06}
{'loss': 0.7118, 'grad_norm': 0.039174482226371765, 'learning_rate': 2.23448275862069e-05, 'epoch': 7.36}
{'loss': 0.7115, 'grad_norm': 0.0393340140581131, 'learning_rate': 2.182758620689655e-05, 'epoch': 7.66}
{'loss': 0.7113, 'grad_norm': 0.038287874311208725, 'learning_rate': 2.1310344827586208e-05, 'epoch': 7.96}
{'loss': 0.7112, 'grad_norm': 0.037691280245780945, 'learning_rate': 2.0793103448275864e-05, 'epoch': 8.24}
{'loss': 0.711, 'grad_norm': 0.038652896881103516, 'learning_rate': 2.0275862068965517e-05, 'epoch': 8.54}
{'loss': 0.7109, 'grad_norm': 0.038851331919431686, 'learning_rate': 1.9758620689655173e-05, 'epoch': 8.84}
{'loss': 0.7107, 'grad_norm': 0.03965143859386444, 'learning_rate': 1.9241379310344826e-05, 'epoch': 9.12}
{'loss': 0.7106, 'grad_norm': 0.03939320147037506, 'learning_rate': 1.8724137931034482e-05, 'epoch': 9.42}
{'loss': 0.7103, 'grad_norm': 0.04136708006262779, 'learning_rate': 1.820689655172414e-05, 'epoch': 9.72}
{'loss': 0.7102, 'grad_norm': 0.04194078966975212, 'learning_rate': 1.768965517241379e-05, 'epoch': 10.0}
{'loss': 0.71, 'grad_norm': 0.04295560345053673, 'learning_rate': 1.717241379310345e-05, 'epoch': 10.3}
{'loss': 0.7098, 'grad_norm': 0.04432959482073784, 'learning_rate': 1.6655172413793104e-05, 'epoch': 10.6}
{'loss': 0.7096, 'grad_norm': 0.043740298599004745, 'learning_rate': 1.6137931034482757e-05, 'epoch': 10.9}
{'loss': 0.7095, 'grad_norm': 0.04677427560091019, 'learning_rate': 1.5620689655172417e-05, 'epoch': 11.18}
{'loss': 0.7092, 'grad_norm': 0.04864172264933586, 'learning_rate': 1.510344827586207e-05, 'epoch': 11.48}
{'loss': 0.709, 'grad_norm': 0.049157965928316116, 'learning_rate': 1.4586206896551724e-05, 'epoch': 11.78}
{'loss': 0.7087, 'grad_norm': 0.05142437294125557, 'learning_rate': 1.406896551724138e-05, 'epoch': 12.06}
{'loss': 0.7085, 'grad_norm': 0.05413403362035751, 'learning_rate': 1.3551724137931035e-05, 'epoch': 12.36}
{'loss': 0.7083, 'grad_norm': 0.05588718131184578, 'learning_rate': 1.303448275862069e-05, 'epoch': 12.66}
{'loss': 0.708, 'grad_norm': 0.0559392124414444, 'learning_rate': 1.2517241379310346e-05, 'epoch': 12.96}
{'loss': 0.7077, 'grad_norm': 0.06147601082921028, 'learning_rate': 1.2e-05, 'epoch': 13.24}
{'loss': 0.7074, 'grad_norm': 0.05948978662490845, 'learning_rate': 1.1482758620689655e-05, 'epoch': 13.54}
{'loss': 0.7071, 'grad_norm': 0.06739120930433273, 'learning_rate': 1.0965517241379311e-05, 'epoch': 13.84}
{'loss': 0.7068, 'grad_norm': 0.06684097647666931, 'learning_rate': 1.0448275862068966e-05, 'epoch': 14.12}
{'loss': 0.7065, 'grad_norm': 0.0726141631603241, 'learning_rate': 9.93103448275862e-06, 'epoch': 14.42}
{'loss': 0.7061, 'grad_norm': 0.07535882294178009, 'learning_rate': 9.413793103448277e-06, 'epoch': 14.72}
{'loss': 0.7057, 'grad_norm': 0.08212675154209137, 'learning_rate': 8.896551724137931e-06, 'epoch': 15.0}
{'loss': 0.7054, 'grad_norm': 0.08421546965837479, 'learning_rate': 8.379310344827586e-06, 'epoch': 15.3}
{'loss': 0.7051, 'grad_norm': 0.08600869029760361, 'learning_rate': 7.862068965517242e-06, 'epoch': 15.6}
{'loss': 0.7047, 'grad_norm': 0.09161604195833206, 'learning_rate': 7.3448275862068966e-06, 'epoch': 15.9}
{'loss': 0.7043, 'grad_norm': 0.09499482810497284, 'learning_rate': 6.827586206896552e-06, 'epoch': 16.18}
{'loss': 0.7039, 'grad_norm': 0.0970485582947731, 'learning_rate': 6.310344827586207e-06, 'epoch': 16.48}
{'loss': 0.7035, 'grad_norm': 0.0993640273809433, 'learning_rate': 5.793103448275862e-06, 'epoch': 16.78}
{'loss': 0.7031, 'grad_norm': 0.10482776910066605, 'learning_rate': 5.275862068965517e-06, 'epoch': 17.06}
{'loss': 0.7028, 'grad_norm': 0.10592111200094223, 'learning_rate': 4.758620689655173e-06, 'epoch': 17.36}
{'loss': 0.7024, 'grad_norm': 0.10793051868677139, 'learning_rate': 4.241379310344828e-06, 'epoch': 17.66}
{'loss': 0.7021, 'grad_norm': 0.10650451481342316, 'learning_rate': 3.724137931034483e-06, 'epoch': 17.96}
{'loss': 0.702, 'grad_norm': 0.10435794293880463, 'learning_rate': 3.2068965517241382e-06, 'epoch': 18.24}
{'loss': 0.7017, 'grad_norm': 0.108962781727314, 'learning_rate': 2.6896551724137932e-06, 'epoch': 18.54}
{'loss': 0.7015, 'grad_norm': 0.10779541730880737, 'learning_rate': 2.1724137931034487e-06, 'epoch': 18.84}
{'loss': 0.7014, 'grad_norm': 0.10866495966911316, 'learning_rate': 1.6551724137931035e-06, 'epoch': 19.12}
{'loss': 0.7013, 'grad_norm': 0.10905779898166656, 'learning_rate': 1.1379310344827587e-06, 'epoch': 19.42}
{'loss': 0.7011, 'grad_norm': 0.10947802662849426, 'learning_rate': 6.206896551724138e-07, 'epoch': 19.72}
{'loss': 0.7011, 'grad_norm': 0.1095988005399704, 'learning_rate': 1.0344827586206897e-07, 'epoch': 20.0}
{'train_runtime': 117.54, 'train_samples_per_second': 22.801, 'train_steps_per_second': 5.785, 'train_loss': 1.1749350645962884, 'epoch': 20.0}

 If there's a warning about missing keys above, please disregard :)
